rank,artist,spotify_id,listeners,daily_change_listeners,peak_listeners
13985,Gringo,29cNzWXrkNaGVL74hZK0jU,"987,992","-40,795","2,516,457"
13986,Dere,3IvlMYb5AvKRfNt7vR8PNP,"987,987","-1,777","1,770,066"
13987,Los Tres,4qXIYIWo6wRsN0lZxvgH6S,"987,921","1,201","1,224,283"
13988,Talhah Yunus,3mGW1eoqwNtCxd8R3hIOM5,"987,532","-10,270","1,970,043"
13989,Beatcop,2sGUVwZqJzeySVgEw7KTaV,"987,183","1,780","1,081,707"
13990,DJ RICK 013,3Cd3LHNXuJd9NudRiH1IxS,"986,966","2,323","2,523,508"
13991,Kumaresh,6lk92CG7lTvGapYCz7AV9x,"986,857","1,499","986,857"
13992,St. Lundi,3i94wxAKQqlJyiPLDmjNdH,"986,842","1,084","1,888,686"
13993,Jack Dine,2NWuUOptHRTogSZghYspAE,"986,812","1,302","1,315,622"
13994,Complexo dos Hits,3ymF57lFWXJswhYvjC9O6G,"986,688",-590,"8,337,760"
13995,MICO,0wajW5BBnk40YAhJdTkrrG,"986,581","-1,963","1,410,719"
13996,Rast,0Dl0DuG2pk6VWJ3XLKcvt3,"986,464","-4,106","3,033,265"
13997,P.T. Adamczyk,27VhXJzIph9c75cBh1e8XM,"986,143","-1,489","1,087,183"
13998,David Gilmour,2FcC4sDMXme2ziI7tGKMK8,"986,000","3,891","1,567,129"
13999,1D1R,4xTTjdhKC6SxsxKwPXMuKN,"985,961","-8,923","2,436,626"
14000,Flogging Molly,5kQGFREO5FzMBMsAO3cEtj,"985,900","9,241","1,773,231"
14001,Ren Lockhart,2o6Pj478mXZrEZbEFnAbXp,"985,757","-1,119","1,181,172"
14002,Brunori Sas,2p2SZoUTvT4dbL2xXXJXwy,"985,564","9,506","3,611,945"
14003,ABC,2s79xe5F6eUQkjwjww27Fh,"985,377",-724,"1,151,985"
14004,Uddipan Sharma,0NFh0I6PVc02IebwluGscm,"985,134","3,769","985,134"
14005,OT7 Quanny,3dHnXBJdd4O9KXwP1kxF6L,"985,094",55,"1,340,405"
14006,Strandz,33X2jfLSVyDevoksJjRZoS,"985,039",45,"2,173,698"
14007,Delino MarÃ§al,0MGbmpBm2Gzvy6ENd9D1qv,"984,905",-493,"1,205,026"
14008,MUPP,7B9Gg9epjQzfNGdxijFczG,"984,905",429,"5,957,353"
14009,Eleni Foureira,39E15l8zeCDYpSZwFNX4G2,"984,851",301,"1,295,051"
14010,Snazzy,7lDQhKVaKvuNDftiiZVrYy,"984,761","7,052","984,761"
14011,Frank Sark,5PMsEs8lMmNU7dgIUiZPim,"984,751",9,"1,006,262"
14012,Alex Sparrow,2Z9xsgKEjZF8ueZ96rV6nH,"984,741","3,493","1,036,528"
14013,BL8M,3oOA09qR93zgp61ALkHIJJ,"984,739",862,"1,078,728"
14014,Les MisÃ©rables Cast,71wy5iisVKXLZgoPxdFi8A,"984,696",746,"1,219,967"
14015,Reckol,5FqTuN42w2zGw4Pzd50yaS,"984,686",-954,"2,724,488"
14016,Brown Joel,2A9kNdL3S9DKEIjhZJZZfM,"984,648","-5,303","1,790,518"
14017,Anouk,6ltVunYjAAD70YtVO6rxvX,"984,618",-281,"1,429,577"
14018,Los Charros,1poWksyUHxANlcdBLPhsV9,"984,581","-3,441","1,753,311"
14019,Francy,5pAEGsouhZbgSqJMTmEXoT,"984,341","-18,320","1,190,268"
14020,2Ectasy,4WXkCBHyUCfIPPZrZFcP5m,"984,339","-3,168","1,559,542"
14021,CUTIE STREET,3PLCOySHJ9zwED5yZvDtPZ,"984,266","2,305","1,616,611"
14022,Glen Hansard,3Caot8EtHX6wLpNF2wRzS0,"984,262","2,512","1,299,817"
14023,Nada,37x1MqNXlCtuLLYSXYX7jA,"984,092",772,"1,199,730"
14024,Marcin,2F7PtF4lRVIufJd6Sjud71,"984,004","-4,770","1,154,145"
14025,Myslovitz,3sntDD4Y2K97qvDq3GPqZ5,"983,874","5,911","1,206,787"
14026,R3SPAWN,2Pfp9mATiuKRzCMLhfs3tB,"983,670","5,079","1,599,092"
14027,INNERVERSE,0lIiVp6FVbJR2utszYQhNf,"983,665",-568,"1,338,017"
14028,Black Dresses,7FFwJQ58hAy7PMo4lUBW96,"983,486","2,140","983,486"
14029,Reel Big Fish,3bXhZFreBJF4QDUUiMmtZW,"983,476","7,005","1,151,581"
14030,Shakka,7fqDRFkiuwzFDde1K0taVs,"983,344","2,016","1,416,111"
14031,Hirai ZerdÃ¼Å,4Y5rVLkZSUboJaSdiEn4bs,"983,143","2,730","1,564,005"
14032,Ã©rror,0NqwfCVg5pbnGssFNXATTQ,"983,105",-274,"1,065,680"
14033,Akira Yamaoka,6f7UIM59MQy6y0bJmQcRNe,"983,032",343,"1,066,961"
14034,Mayer Hawthorne,4d53BMrRlQkrQMz5d59f2O,"983,026",-495,"1,239,085"
14035,Ghost and Pals,3Avni6DLpoxtanND8mG5t8,"982,948",-239,"996,066"
14036,Parv0,7iiuplNGW0mFdUUNnriQG9,"982,847","1,225","1,193,062"
14037,Stephen Cleobury,0ugRf6ECGBFRCHlv9iG1No,"982,739","-2,997","3,451,065"
14038,Ramu Rathod,3rBCIwmTIyxNRnVYSl9hGv,"982,689","4,941","1,512,343"
14039,Maia Mitchell,3730ZT92AjnEzC83q5RzDC,"982,595",45,"991,714"
14040,Indios,49ynGmq4dpplOn1Rsiejfp,"982,285","6,398","985,518"
14041,nightfxrce,0zPcNpNWxJ8KZutFU26dfW,"982,198",45,"1,002,731"
14042,DJ LÃ©o da 17,2K709GZR5lppCr7ATLKlbz,"982,026","3,955","1,243,448"
14043,Gulzaar Chhaniwala,1LOB46pDsJhtIXW1nbHYZo,"982,005","-2,740","1,228,701"
14044,Bettye LaVette,55U998XxmxjicLMKDSz6R3,"981,919","3,359","1,686,914"
14045,Los Turros,6QVEWdYtBkaJcboEtH5FeB,"981,882","-5,664","2,700,013"
14046,PlanBe,7FwxJtVorL07N6kbqmkPr6,"981,879","23,258","981,879"
14047,K. Krishna Kumar,6vNr4L8T4zVl43s3LCGrTQ,"981,735","-1,053","1,006,919"
14048,DJ Ruan da VK,0fRzXMoiuuR3kQDr8aavt2,"981,675","-1,857","2,058,075"
14049,AgepÃª,5T2UOU9fV8RcUgLH3b6TTN,"981,666","3,979","1,187,004"
14050,Crisaunt,0cuIIYEWDS7V1iBl65NtL6,"981,595","4,004","1,434,389"
14051,Year Down,4vIfkn8fo2rtRIBJi9fdku,"981,560","-7,555","2,719,173"
14052,Dilated Peoples,56OMwqr8qaLIRH4ZrvvdXq,"981,337","4,707","1,067,192"
14053,Revelries,7KigP1NA8s7IiVIxP5ndwJ,"981,268",-799,"1,066,341"
14054,In-Grid,1SLFnlhgHr5lExgdr6YeoL,"981,103","4,541","1,108,160"
14055,Lucas Lucco,06cd30Cv9US973Ika84gDw,"981,085",-286,"2,378,040"
14056,Rakesh Kala,41awFDhJ2XxmdMQji5Mkf8,"981,065",738,"1,161,949"
14057,Kublai Khan TX,5BIOo2mCAokFcLHXO2Llb4,"981,005",677,"1,169,626"
14058,Rasta,6eiVM12aC3SP5n0fMg9fqP,"980,988","2,527","1,105,391"
14059,Lolo ZouaÃ¯,2qDIR2WlcW3llkGqJWg9VJ,"980,790","-3,891","1,014,947"
14060,Joelma,1zBQcVejUqu9ujTXTgMQyM,"980,696","-2,343","1,562,975"
14061,Goldie Sohel,5Y9YGMxRoQYfJFj4kJ9TVv,"980,549","-8,571","3,015,624"
14062,Amon Amarth,3pulcT2wt7FEG10lQlqDJL,"980,451",2,"1,535,778"
14063,N'Ken,7CiDghduh4uqMn0zSkPx1p,"980,441","-2,935","1,266,836"
14064,King Geedorah,77AKJs9SJqxHXbPgtJPKRa,"980,384","4,078","1,461,889"
14065,Captain Hollywood Project,3El2sJgqTWkg1kkyHHAEu4,"980,315","4,327","1,120,520"
14066,Nextime,6Kwqn9ZUZvG9lz4InvATNj,"980,306","2,183","1,162,220"
14067,Larry Gaaga,62s0EsXQNJEwy8fKZ386VU,"980,214",-88,"1,056,104"
14068,Aarya Ambekar,5eq2uN2yinN4ZJezM2N9Gm,"980,061",-540,"999,768"
14069,Adi Oasis,5RRfTrwXUGYiBB0DMV4hyh,"979,938","9,550","1,126,965"
14070,The Housemartins,77D38RDgCtlYNLpayStftL,"979,926","2,610","1,107,641"
14071,James Last,5UyJW2eCOuXtyYftgbMxZG,"979,602","-4,031","1,096,505"
14072,Bairro 13,2ippo8G3HMB1qEEJvkj8PT,"979,465","7,893","2,380,652"
14073,CryJaxx,4FidvjA9dxE6bhpHGC6ns9,"979,459","1,923","991,665"
14074,Dinesh Lal Yadav,1O7OkGOwpMr6nlPcno3Nf5,"979,374","-5,543","1,001,995"
14075,DuncÃ¡n,4r47Uk509q9OwmR2PE6bqD,"979,273",721,"1,413,244"
14076,Thaeme & Thiago,7ABjmCErFBTzoGMVoQc2Sh,"979,259","-2,455","1,681,152"
14077,MC CJ,6JXRSEJa8jE6sxsjMFMozp,"979,251","-1,468","1,016,569"
14078,Skeeter Davis,5b2OzvLaL6nyxw5pbVbSdy,"979,137",624,"1,050,675"
14079,Johnson,0lBuOEA4uUMWE8KHTWPRiF,"979,135","-7,864","1,099,357"
14080,HoÃ ng TÃ´n,6xRZoWlE9twEkMC5NW4Z9f,"979,001","1,098","1,037,163"
14081,Young Stunna,5EFltv565Wfat1X84qESVr,"978,997",136,"1,403,856"
14082,The Marvelettes,0MponVSpW81oLvJZ53vYZH,"978,995","2,221","1,518,705"
14083,Nine Vicious,6Rs7Ufqb4h0FTuVg6wlqOy,"978,991","-6,534","1,024,137"
14084,JKSN,7IHsnK4J6QJQTjFNAxwERE,"978,946","-3,862","1,809,813"
14085,Disney Studio Chorus,0uxCcs6uoQy6StkrWS1QjW,"978,785","1,137","1,302,656"
14086,Brandsta City SlÃ¤ckers,10bzvni38ThO7h6KOaHO9l,"978,613","44,937","978,613"
14087,Arley Perez,63zgw9LU9aqnuHnvHr3ZUZ,"978,465","-2,695","1,340,004"
14088,The Tokens,1GAJzApRTMmYZ9EjQ91VOy,"978,280","1,379","1,138,098"
14089,Soham,6icGUGLUKCVB5esdQXdjiw,"978,228","-2,308","1,533,181"
14090,Shartnuss,2BoU3GzyaG397l5ci1twa9,"978,183",524,"1,100,801"
14091,Francesco De Gregori,16FJYC4FqKhZXiXIzMI4ul,"978,116","1,569","1,154,415"
14092,XYSM,1LgEmkIWxBhh25V06pRGl2,"977,966","2,249","1,088,168"
14093,SÃ¡tyr,5D6V4Z6oPz4waooiuBaWIf,"977,933","1,957","1,025,526"
14094,Oskar Cyms,2fcIazWMq5XONzkuCwSSEr,"977,834","2,883","1,047,558"
14095,Mordecai,15Nx2Vsu6WjYBUPcBptftM,"977,807","11,453","1,280,071"
14096,Hamada Helal,0ajxyFKgxh6n0Tui7kxY8Z,"977,792","7,750","977,792"
14097,Philip Michael,6uA8p0e1AsjT1HpbAyPHko,"977,708","6,693","1,318,221"
14098,Zhavia,1CO6e7WRJvSFenmQO8n64C,"977,631",-385,"1,716,909"
14099,Manowar,4CzUzn54Cp9TQr6a7JIlMZ,"977,616","2,158","1,018,066"
14100,Mariene De Castro,2MaqyTrc7HzuYvLnvfhxIN,"977,563","-1,996","1,314,034"
14101,Lisa Mishra,418X5slNWlJwym4x3Oq3Cs,"977,536",414,"2,170,516"
14102,Luiz Gonzaga,2ZofT7n9AlTKf7KDCoHGgD,"977,397","4,307","2,853,397"
14103,David Puentez,4gSsv9FQDyXx0GUkZYha7v,"977,365","4,705","1,893,965"
14104,Miura Jam,5ZcXM1KFH6hhLoBIdgCnap,"977,298",480,"1,099,005"
14105,9th Wonder,4s8ZGMVf3OiPktSP4ulpqU,"977,278",-528,"1,832,411"
14106,Toadies,2QMMktUMtwMSwUZATX1cRO,"977,222","4,952","977,222"
14107,arciana,2h67sFNxd1hskTs2NGFpAM,"977,152","2,406","977,152"
14108,Irwan Krisdiyanto,1j1B3ReSgFxZCfaEggaMAT,"977,139","-10,771","1,199,206"
14109,Mathieu Koss,4W6fwRbqEy1dfEoE6OCyZu,"977,048","2,883","1,504,144"
14110,slowthai,3r1XkJ7vCs8kHBSzGvPLdP,"976,520","2,076","3,281,847"
14111,Nenho,09hRlGrlxwjQUIwFFVToks,"976,389","2,149","996,602"
14112,ICEBOX,3EPASK2OUUcDo6RgfnroTK,"976,350",-364,"1,609,726"
14113,ecentral,4WfggQu6j30EdBdqxPeJNR,"976,225","-11,352","1,648,432"
14114,Tommy Olivencia,38fLjRT1W1x3RR6SWWxL0x,"976,206","5,990","976,206"
14115,mc lipzl,5JGeWzWdYUsKDj4ytrGuVd,"976,201","-4,954","1,533,377"
14116,Lucius,1WrqUPWlHN5FXCRcQgrkas,"976,139","1,163","1,786,146"
14117,ParanÃ¡,3UjpN9eWaG8tkI8NNnWmgg,"976,113",-628,"1,275,047"
14118,Diego Smith,60d7XKY1qqY5cPnXOCVvo6,"975,996","2,084","1,151,620"
14119,Jeet-Pritam,1MSz87CEu1pil41gZmLseq,"975,653","-6,753","1,030,563"
14120,Banda Fresa Roja,5k6geKS4IAc3ay7YuDM7Y0,"975,518",-6,"1,121,322"
14121,Joe Veras,3pbg6hZGMHg6G5TiuCh21K,"975,439","2,644","1,017,022"
14122,MEG MYERS,0W8xe7IqAPlnBRMUpWOUuJ,"975,423","-1,792","993,586"
14123,Wxrdie,1Jmkhzve9TuXHUUWGmpANw,"975,384","-1,659","1,051,443"
14124,Daddy Beats,1X8jfXY8suwZySWPSaieKs,"975,373","-3,368","1,354,531"
14125,Johannes Oerding,4I7D65YMlr6ZxVEGPb7q2K,"975,344","8,557","1,421,745"
14126,Plutonio,39HJXjH5hKcCzaU0g6mv8G,"975,287","2,973","1,030,968"
14127,Scott Rill,7dNg7OLrxcWU9cVe3sQoMV,"975,230","-3,416","1,081,811"
14128,HM Surf,6TeBxtluBMQixZcKkJ3ZrB,"975,223","-6,725","1,167,633"
14129,Liaze,744jIBAAvzMa5eVtUZDxR1,"975,120","2,867","2,434,217"
14130,Nupur Pant,3pNCgNatbtoJEkbElk3hwa,"975,112","-5,695","1,433,325"
14131,Sonido La Conga,46OZl3GCx6gVfyqMIbS1ex,"975,073","2,629","1,119,860"
14132,Ramy Gamal,5miyPYjh5EcpOSqloDJPID,"975,046","-11,171","1,248,155"
14133,Camo!,5A6mIOIg7290CgPHiDmq2b,"974,947","31,511","974,947"
14134,SAJKA,4oGMjYFfUBJlMIhrDdJhyL,"974,808","4,708","3,277,317"
14135,Vertigo,7CSCYgC7CofoVB57eCeI5j,"974,804","2,354","999,399"
14136,tana,1xgl9yxqIVq8PEEMai38uV,"974,706",648,"1,231,711"
14137,KATI K,277dytbjtOXNnvRXf7Dyyv,"974,505","-1,023","2,340,379"
14138,Erika Ender,5HPu6u2rDA0f6jp51xZAEq,"974,467","-10,619","1,004,389"
14139,Rudy La Scala,0og9Hk6RVwNayDiXdbGVhb,"974,424","4,927","974,424"
14140,El Andariego,7umWQMinvyqkJIWOdo02OW,"974,403","3,428","1,195,092"
14141,Zensery,5B5A66ePBh1rHxaiFwuQIf,"974,264","4,255","1,686,594"
14142,MV Bill,4oE4ASN8auDhoW9vsXp3VJ,"974,135","4,455","1,302,584"
14143,Tyler Bates,75fIuwXxhZ1atNzWLMrgF0,"974,104","-1,501","1,621,808"
14144,Sooraj S. Kurup,0wvji3X9BFRc6KORiVgN8p,"974,043","-4,608","1,017,986"
14145,Plan de Escape,4y4uRSNiwurNnkWn9I0z7R,"973,976","31,932","973,976"
14146,32ki,76SIHZoc1kOba5ynrOtvOX,"973,961",613,"988,128"
14147,CALIFFA,1PSbZri8ZpIcScw1WFMzjD,"973,921","1,283","978,976"
14148,Gizzle,0xukYGKRRwBWS1N9sfCQoq,"973,825","-3,039","2,797,083"
14149,Sam Wills,7JFinw4LobpCUjapyKvsjo,"973,783","-4,348","1,248,338"
14150,yeule,1WZarnZpWEv7dDtjAETt4X,"973,643","1,185","1,387,483"
14151,Timaya,7gEgjd9W1P1iAD9FbubrqC,"973,627","-2,784","1,567,531"
14152,The Hitmen,44de5I8rbCwTAjBF1xYv75,"973,594","9,595","1,105,235"
14153,Misokuhle,7ch05S0MB1zfGB50F7PRCL,"973,554","9,638","998,138"
14154,Absolutely,4ellgkPyhbJetngXmHX5Zh,"973,522","3,461","1,312,998"
14155,2CELLOS,6Fi8CHfO8WGtu3yO8c2Mc4,"973,462",169,"1,128,884"
14156,Fernando Burbano,23nWkdjjAlopi1pF5KwrD6,"973,392",-440,"1,082,006"
14157,Tr.D,6jiITlNS4hrm3dq90ZDftJ,"973,341",935,"1,089,912"
14158,Amjad Nadeem,6hD51uyW40XNAYtUbQYytV,"973,289","-6,273","1,083,101"
14159,Daniel Di Angelo,4vo5IKFugn33ytkc7xHvEk,"973,135","7,718","1,160,412"
14160,Na Base do Agro,6dBSnoW8EMfIdFC0K8ll9R,"972,977","19,292","1,402,060"
14161,Destiny Rogers,6gezkje7GoJlQbHBgLXHuu,"972,915","2,240","1,384,325"
14162,Musiko,4A03xFVufDpEqOY9fQlFue,"972,905","5,626","972,905"
14163,Dk 47,7KO08sObbX1IHeiIR9b5NB,"972,746","5,160","1,452,484"
14164,Superfruit,50VoYemccTaftNfFqWtlXd,"972,627",72,"1,439,404"
14165,Drake Milligan,4mskfuiHWZ3nX3qAdeaGiR,"972,611","9,522","1,179,505"
14166,Nassif Zeytoun,2ieBl5s08uHBwM8sUPvg65,"972,408","-19,795","1,176,355"
14167,Best,4Ng3fh1nc5L04iXPL8vqc7,"972,391","-4,584","2,661,260"
14168,Zahriya Zachary,4yKfjUNdXjRX2fHUEgoL5L,"972,194","10,226","1,016,881"
14169,itsnk,0hy8mfXxfD8kQ6MRQkDVrn,"972,174","-10,645","1,496,508"
14170,MPB4,3SKTkAUNa3oUa2rkd8DAyM,"972,171",774,"1,238,814"
14171,88-Keys,6RedK3o51NbUJuJxXlT4kj,"972,108","3,272","1,084,640"
14172,Troy Denari,2cNKz5QJgfclP9Ay7Okghv,"972,079","7,092","1,057,793"
14173,Neocolours,0vkER0y96fNRbGEs6wLZxR,"972,075","2,361","974,147"
14174,Mariachi Vargas De TecalitlÃ¡n,0JTujDbHVqhWAGl06aaW78,"972,024","2,353","2,437,869"
14175,Tothapi,2AcrkelR47hApTQirQhv6F,"972,013","-1,401","973,414"
14176,Calin,5lEkQtWa3UKlI1hj7sktcd,"971,919","1,169","1,033,451"
14177,Laurindo Almeida,5PkDpzWMZR7Id1vldhF8Qk,"971,889","2,883","995,176"
14178,Molly SandÃ©n,0NRMzT05nsc8mTm4iUvuHY,"971,875","1,360","1,792,643"
14179,BÃ¼lent Ersoy,4ZXSO4o28gKUfDbnrwtPmd,"971,839","-5,620","1,038,038"
14180,Luka,4zsL84VX58gwFW07dWQGer,"971,821","5,996","1,033,646"
14181,Shashank,37yERfVx2mLLJAVigQekAN,"971,636","-1,178","1,059,380"
14182,Marcos Valle,5I0EPnV9gwrZYTbScjnaOk,"971,606","2,251","971,606"
14183,Samantha Ebert,0ETOPq7bpPG7rxYsV0MEzu,"971,536","2,495","971,536"
14184,Squeeze,6Jrj26oAY96EEC2lqC6fua,"971,534","3,064","1,105,795"
14185,Dead Kennedys,30U8fYtiNpeA5KH6H87QUV,"971,267",-890,"1,028,196"
14186,Aram Khachaturian,5WIoytpqi3VWoFSHnl49in,"971,256",-334,"1,041,701"
14187,DIA,7xVUa8mqwCgdu4mQn3geCY,"971,217","32,053","1,644,894"
14188,Janani K. Jha,6uFYqDeLIwfURuF1yxVqJU,"971,113",71,"1,232,326"
14189,Ãzlem Ãzdil,2WoyCDcgb0eQOqEMN3Pdmh,"971,043","13,915","971,043"
14190,Fundyy,0Qd3WxeIl4mgfd2KYLwE7H,"970,969","2,287","1,444,635"
14191,tripleS,5Z71xE9prhpHrqL5thVMyK,"970,949","-1,914","1,878,218"
14192,Ramon Vega,4Yjh4PZFED9Z5OJmqRPOOP,"970,929","-2,062","2,269,648"
14193,Angel Cervantes,3cbOif2nNznwEiNw9Ty8NJ,"970,857",869,"3,194,730"
14194,Jaymeet,1DU68vYYJqrO7fXt6X7ZkJ,"970,840","1,233","1,410,683"
14195,DENÈ²,2Q2uIXpaRSH3Or0oT5nFXR,"970,674",-929,"2,023,269"
14196,The Returners,4zO6WqG8mu49ek0ZDIptTk,"970,473","-1,605","1,531,638"
14197,Michele Morrone,03fLoIOO015incUitpfkad,"970,387","-2,415","1,375,184"
14198,PALASTIC,6OFZSmtxDquMkX2XZJSN6y,"970,323",-250,"2,713,285"
14199,Aslam,3Q1wXkTZmSBtS4ELOe6cyt,"970,183","-7,438","1,026,336"
14200,Rock Mafia,4pzAvicKWenQtv9zIQim47,"970,133","2,762","1,742,263"
14201,QuÃ¢n A.P,2NRcG7E1j2sSi8vnUzCcpi,"970,066","-2,248","1,041,644"
14202,Chandra-Surya,2rLOa8UaNNhIQnCnOKcCpp,"970,031","-1,991","993,623"
14203,Tito Gomez,4zq1okwemKSJbZFDQrp7f2,"969,951","1,520","969,951"
14204,Satish Chakravarthy,6X912it5oit8KiBQ1PeZ81,"969,948","-5,441","997,744"
14205,a vow,03vWQx7x09Nqiv7Ks0HC7C,"969,921","1,769","1,134,805"
14206,Frsh,19CxlXaWOlZh2pqZrJlHxN,"969,918","10,664","969,918"
14207,Manolo Garcia,4eBTqTx5ssOK5YwmijmfU4,"969,653","1,477","1,194,585"
14208,Christian Bautista,4U78sK2D3zASSB6oSR38GQ,"969,533",-762,"1,063,313"
14209,Jennifer PeÃ±a,7FOLqljSYieJbPEpq3I5Qf,"969,105","7,385","969,105"
14210,SMiLE.dk,0Khn06ciCEk0SvcdZty81P,"969,063","-3,218","976,191"
14211,Vierre Cloud,31ijgiurmIPTNojkYQXdnl,"969,058",-23,"3,563,943"
14212,Ugly Andz.,6o33ajgtOTzJPKrgvQR9pW,"968,973","-6,062","1,528,823"
14213,Vina Panduwinata,2RbLkzeXt1nlcW5JS7aBAD,"968,928","1,852","1,576,546"
14214,Azteck,13NpuESz6tlK819yBs0PuS,"968,878",-180,"3,630,669"
14215,Dnovaees,7DHre7bKPEWr38qMcFiwk3,"968,823","-9,629","1,826,622"
14216,LVNDSCAPE,2QlwnS23KrBeshXFyK5U6M,"968,791","4,763","1,335,275"
14217,HANGMAN,4kTSU70JFddHShDyYIBxZN,"968,453","-7,626","1,003,417"
14218,Kilian K,04sHHRws8Q7apGxRnUnjQs,"968,410","-2,397","1,251,408"
14219,EXOA,16fII77WGyUG8E5DTIW4EU,"968,394",-271,"1,070,617"
14220,Bolden.,4CxK8Xr9IqYUzhTLhdSfp5,"968,199",-776,"1,167,496"
14221,Anezzi,1RaUlYy9nsEiDlucisa5Bk,"968,194","6,418","2,274,612"
14222,Niranjana Ramanan,3GB9ulskXfPOQCzw0SNEDx,"968,184",622,"1,015,686"
14223,Tanto Metro & Devonte,4mVpYIVAOE8sEdYuL8HDpd,"968,152","5,794","982,031"
14224,Sailor & I,2RZbJDQz3gwJppZzfbuxTx,"968,050","6,430","1,196,320"
14225,é ç°æ¯åª,5dWE3G7COO82G6vRy2Hpum,"968,046",-986,"1,199,624"
14226,Yoan Retro,2cMBe6WzKwPphDZ0QNK8Zi,"968,016","5,584","2,587,555"
14227,Gia Margaret,7fnMav7xXJwwjbyWbSjF4C,"967,968","-7,618","1,005,433"
14228,Gana Muthu,2oyLpdrvnRrkgwc48UZFSx,"967,946","7,964","1,285,070"
14229,NEXTIME,0KaA8HctO3Rt7xjMSu3YUk,"967,769","-2,398","1,123,315"
14230,Tom Twers,6Vg9ZTblAIMeOiRCgyzJzO,"967,671","6,120","1,557,396"
14231,Honk!,24UmQq4ccfSLpXXurb40ig,"967,480","-3,509","1,609,544"
14232,Rob Base & DJ EZ Rock,6vwFR7NilfrQ4AX0d41fWu,"967,468","5,400","967,468"
14233,KEL,7tYjk2vuV96DmlpEHLlw05,"967,409",140,"1,958,971"
14234,Raul Clyde,2PAyYzUdafG4mFFp6Rynsk,"967,365","-5,737","1,895,553"
14235,Die Fantastischen Vier,748dDObrUoBetes0pLj788,"967,243","5,381","1,354,746"
14236,Kenny Wayne Shepherd,1riHqX633Kup3mJAw8WR8p,"967,159","-2,075","972,725"
14237,Tony Orlando & Dawn,72NXpYBIaTfEeAAsxXLs0P,"967,132","5,812","1,048,943"
14238,Don Moen,2JGLjTHV2t8u8wxmLaiFfe,"967,098",-241,"993,418"
14239,Waterparks,3QaxveoTiMetZCMp1sftiu,"967,043",-852,"1,215,924"
14240,Nine Days,306JHpIRGVaQd6OltnOzUO,"967,034","6,344","1,150,760"
14241,Terra Samba,6cUxFmglW7PeSS5dKaWOtP,"967,027","-14,163","1,149,583"
14242,Gajender Phogat,5gBOAVdSedCuKvArAUsxNJ,"966,997","8,547","1,249,115"
14243,Gustav Holst,5B7uXBeLc2TkR5Jk23qKIZ,"966,957",-147,"2,837,840"
14244,Miles Caton,0EEwD5PTnNLxUfAS22mErL,"966,663","1,981","1,120,684"
14245,Geet,3jWuXbAR2GuuGrY0WgDA7W,"966,579","-10,929","1,741,810"
14246,Renn,25HXdVQcRMRgDKWbk5cn0G,"966,511","-2,015","5,458,941"
14247,Specktakel,1ErIf1pAAaw5upKsCbqhzz,"966,413","-14,970","1,089,691"
14248,Massiel,7gAcNqHWOMnqnsTBjq7v0T,"966,363","2,199","990,986"
14249,Al Corley,1xuHClal8p5s4nFkkdqbzv,"966,138","1,700","1,052,187"
14250,Marcus Layton,6JzWgxi0nFzcHq7cqpGbiz,"966,002","3,048","2,515,642"
14251,Taimour Baig,1yMP2gzEFgUkib4khXN6hi,"965,936","-6,206","2,286,768"
14252,The Blue Stones,5VPCIIfZPK8KPsgz4jmOEC,"965,917","-2,603","972,435"
14253,Arelys Henao,7G2AGQxjKPwIfraPoQvkDC,"965,917","-14,493","1,156,448"
14254,Kadebostany,3IVrpJxHeUFoYP4H6bxg57,"965,784","-5,220","1,107,493"
14255,Pranavi,41QXGKV5JORVGLgJmpR5XR,"965,767","-2,835","976,702"
14256,Matway,5okL9oHMW5wof7D0x2hQLQ,"965,641","14,243","965,641"
14257,Ezekiel,4qUoZ6ErhTYFhAI0W1iI9q,"965,436","-1,345","2,495,863"
14258,Coolzone,5keihgCIuO1Hl7OXRrrgsB,"965,189","2,429","1,399,534"
14259,Bobby Vinton,6bOYtKnpLPQSfMpS2ilotK,"965,157",-152,"1,080,675"
14260,Howlin' Wolf,0Wxy5Qka8BN9crcFkiAxSR,"965,133","1,680","965,133"
14261,The Staple Singers,7xGGqA85UIWX1GoTVM4itC,"965,112","1,415","1,125,817"
14262,Toby Romeo,2XnY6NZ6rENbLMYabjkRey,"964,897","2,573","3,497,608"
14263,Karencici,6v6qfXRvTRGGsmGfDvtMIK,"964,765","-2,827","979,125"
14264,Gehro,36QCm84zC8A7dgpwZlYdUW,"964,693","15,978","964,693"
14265,Articolo 31,1Ij5ZIGlPTkoZibay58zHe,"964,626","5,694","3,786,207"
14266,PRESIDENT,40nPYop0FOD9Syyu5y4dAU,"964,525","10,871","1,201,439"
14267,MAGNUS,4pOglqMAavrWFo20ORRx5w,"964,488",-227,"1,236,788"
14268,The Champs,3yt4IVDHz0luREG9Uf9xrp,"964,346","-1,186","1,219,927"
14269,Weathers,4OTFxPi5CtWyj1NThDe6z5,"964,297","-1,257","1,325,795"
14270,Vinay Vinayak,4wyaxNPD3YzvtZzkZIVjJp,"964,297","-1,187","1,175,318"
14271,Antony Z,5lXkaxOaoMr8fpQFgYdGTc,"964,071","9,617","964,071"
14272,Abu,0oXeb3Z8lPe5ObsbBGicML,"964,060","-1,117","983,120"
14273,Maddie Zahm,5dtPlx7yKOo7KdZGyrfFIq,"964,028","5,613","2,232,045"
