artist_spotify_id,artist,song_title,song_image_url,release_year_songs,genre,language,streams_songs,weekly_gain_songs
718COspgdWOnwOFpJHRZHS,Luke Combs,Beer Never Broke My Heart,https://i.scdn.co/image/ab67616d0000485112a1dd8db4de62f6e146a43b,2019,Country,English,758088428,199875
6jJ0s89eD6GaHleKKya26X,Katy Perry,Never Really Over,https://i.scdn.co/image/ab67616d000048515ebe6cbd74a47a5e8ea88985,2019,Pop,English,757983539,99376
55fhWPvDiMpLnE4ZzNXZyW,Noah Cyrus,Again,https://i.scdn.co/image/ab67616d0000485149af7d5bfd29ae589a99e1cd,2017,Alternative,English,757673541,621047
4LEiUm1SRbFMgfqnQTwUbQ,Bon Iver,Skinny Love,https://i.scdn.co/image/ab67616d000048519626ee117a93c158d17aee17,2007,Folk,English,757456117,150269
33qOK5uJ8AR2xuQQAhHump,Teddy Swims,Bad Dreams,https://i.scdn.co/image/ab67616d0000485170b88fc5a2e13bc5440d947c,2024,Pop,English,757053777,960753
0U7iI0Dk4Ojvi17nZboNO4,Vacations,Telephones,https://i.scdn.co/image/ab67616d000048512eb4d117b70ea7ac2c24e316,2018,Alternative,English,756834070,509631
3TVXtAsR1Inumwj472S9r4,Drake,Forever,https://i.scdn.co/image/ab67616d000048517c22c8b9a5cfe27cd9914c4c,2009,Hip-hop,English,755990971,253279
3Isy6kedDrgPYoTS1dazA9,Sean Paul,Get Busy,https://i.scdn.co/image/ab67616d00004851b85a43ff52cecb0ab0a49677,2002,Reggae / Dancehall,English,755490923,636390
5INjqkS1o8h1imAzPqGZBb,Tame Impala,"New Person, Same Old Mistakes",https://i.scdn.co/image/ab67616d000048519e1cfc756886ac782e363d79,2015,Alternative,English,754242805,584123
6vWDO969PvNqNYHIOW5v0m,Beyoncé,If I Were A Boy,https://i.scdn.co/image/ab67616d00004851b4c5982e1b92f97a126fc18c,2008,Pop,English,754191683,308646
5rGrDvrLOV2VV8SCFVGWlj,Imanbek,Belly Dancer,https://i.scdn.co/image/ab67616d0000485138d1644e7c8512d0e052d355,2022,Electronic,English,754116261,277823
1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,Wicked Games,https://i.scdn.co/image/ab67616d00004851274b406a7e18acebcf743079,2011,R&B,English,754040641,330285
6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,Kiss And Make Up,https://i.scdn.co/image/ab67616d00004851ae395b47b186c2bc8c458e0f,2018,Pop,English,753992319,165892
4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",She,https://i.scdn.co/image/ab67616d0000485128ae9a159d24cb0ab2552712,2011,Hip-hop,English,753777298,425700
7FNnA9vBm6EKceENgCGRMb,Anitta,Envolver,https://i.scdn.co/image/ab67616d00004851aad429f7b7f0328e4f1bc6c4,2021,Reggaeton,Spanish,753451519,312881
55Aa2cqylxrFIXC767Z865,Lil Wayne,Lollipop,https://i.scdn.co/image/ab67616d0000485133ebdffaa447ff19ce9f24bb,2008,Hip-hop,English,753389841,387171
57vWImR43h4CaDao012Ofp,Steve Lacy,Infrunami,https://i.scdn.co/image/ab67616d00004851c3545bbe806b845c2b52bc20,2020,Soul / Motown R&B,English,752861562,503206
1jfnMuDBl5OaAoU0VwLD8m,Granular,White Noise - 500 hz,https://i.scdn.co/image/ab67616d00004851bce4fa4688f58b6162a149e9,2017,Non music,Instrumental,752630835,97281
0z4gvV4rjIZ9wHck67ucSV,Akon,Right Now (Na Na Na),https://i.scdn.co/image/ab67616d00004851e77aece1352dcc4f4cfd097f,2008,Pop,English,752504865,585725
246dkjvS1zLTtiykXe5h60,Post Malone,One Right Now,https://i.scdn.co/image/ab67616d0000485134362676667a4322838ccc97,2022,Pop,English,752247188,144450
5H1nN1SzW0qNeUEZvuXjAj,Danny Ocean,Dembow,https://i.scdn.co/image/ab67616d00004851d8243a13e6f41310a5fa7b96,2017,Pop,Spanish,752200114,400284
5ENS85nZShljwNgg4wFD7D,Gabry Ponte,Thunder,https://i.scdn.co/image/ab67616d00004851fd13588a958fbd23d5524e1b,2021,Electronic,English,751826178,279134
0XwVARXT135rw8lyw1EeWP,Christian Nodal,Adiós Amor,https://i.scdn.co/image/ab67616d000048511f5a61ca13f18ac48efcd1ae,2017,Regional Mexican,Spanish,751659204,272202
7An4yvF7hDYDolN4m5zKBp,Soda Stereo,De Música Ligera,https://i.scdn.co/image/ab67616d00004851c451ed28353639e79b4d97d9,1990,Rock,Spanish,751455691,493320
11kt6ggsdxvI8MhyeSMKom,Cyril,Stumblin' In [Cyril Remix],https://i.scdn.co/image/ab67616d000048519a903819d8a5d3c80c47734c,2023,Electronic,English,751449113,524476
6fOMl44jA4Sp5b9PpYCkzz,NF,The Search,https://i.scdn.co/image/ab67616d00004851942a0c9ac8f1def7c8805044,2019,Hip-hop,English,751335310,229603
3smfreCkyJt7bShaTYpG77,Carlos Baute,Colgando En Tus Manos,https://i.scdn.co/image/ab67616d00004851c1428fbb0395f9efac464903,2008,Pop,Spanish,750983468,336370
6eJa3zG1QZLRB3xgRuyxbm,Dayglow,Can I Call You Tonight?,https://i.scdn.co/image/ab67616d000048515160eaecb31b739ea1c2eaa5,2018,Alternative,English,750240135,218195
6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,All The Good Girls Go To Hell,https://i.scdn.co/image/ab67616d0000485150a3147b4edd7701a876c6ce,2019,Alternative,English,750228688,127711
4q3ewBCX7sLwd24euuV69X,Bad Bunny,Una Vez,https://i.scdn.co/image/ab67616d00004851548f7ec52da7313de0c5e4a0,2020,Reggaeton,Spanish,749622357,404164
7dGJo4pcD2V6oG8kP0tJRR,Eminem,My Name Is,https://i.scdn.co/image/ab67616d00004851d12909c6ebc83cb4c6bef6f4,1999,Hip-hop,English,749512833,204481
3vAaWhdBR38Q02ohXqaNHT,The All-American Rejects,Gives You Hell,https://i.scdn.co/image/ab67616d000048518f6b4035c82eb9cf42e9d8d7,2008,Rock,English,749416363,241162
3tlXnStJ1fFhdScmQeLpuG,Brent Faiyaz,Clouded,https://i.scdn.co/image/ab67616d000048516a463f436bbf07f3c9e8c62a,2020,R&B,English,749380175,180162
2ekjTXgjxbWwBX5lTAj4DU,Eric Carmen,Hungry Eyes,https://i.scdn.co/image/ab67616d0000485156daa802ddbaedf04e8123cc,1987,Pop,English,749342417,463869
6deZN1bslXzeGvOLaLMOIF,Nickelback,Rockstar,https://i.scdn.co/image/ab67616d00004851bad7e941f557e06019b87fd4,2005,Rock,English,749331459,418417
1uNFoZAHBGtllmzznpCI3s,Justin Bieber,Friends,https://i.scdn.co/image/ab67616d000048515e8213c6183630b7d1931bdf,2017,Electronic,English,749191578,101153
07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,Trumpets,https://i.scdn.co/image/ab67616d0000485164d58f6e7672baecc8972806,2013,Pop,English,749016181,179914
3r17AfJCCUqC9Lf0OAc73G,Fergie,Big Girls Don't Cry,https://i.scdn.co/image/ab67616d000048510283b8c1365d34315f5807bf,2006,Pop,English,748608369,339640
3RNrq3jvMZxD9ZyoOZbQOD,Korn,Freak On A Leash,https://i.scdn.co/image/ab67616d0000485150d216aebaf98e8ac9947fd5,1998,Metal,English,748594736,523049
7v4imS0moSyGdXyLgVTIV7,Nat King Cole,The Christmas Song (Merry Christmas To You),https://i.scdn.co/image/ab67616d00004851caa6d0adb4c4d72e825f4123,1961,Seasonal,English,748585165,11844
6jJ0s89eD6GaHleKKya26X,Katy Perry,Part Of Me,https://i.scdn.co/image/ab67616d00004851937af329667311f4b2831616,2012,Pop,English,748236211,303416
48vmXfV0QPy3ljXBp81Fwn,Coyote Theory,This Side Of Paradise,https://i.scdn.co/image/ab67616d00004851d45404b4c5a5444cb06c9f7b,2020,Rock,English,748085336,314095
5hdhHgpxyniooUiQVaPxQ0,Nio Garcia,La Jeepeta [Anuel AA & Myke Tower Remix],https://i.scdn.co/image/ab67616d00004851d7097c9ef004af43f08713d5,2020,Reggaeton,Spanish,747892752,140843
55Aa2cqylxrFIXC767Z865,Lil Wayne,A Milli,https://i.scdn.co/image/ab67616d0000485133ebdffaa447ff19ce9f24bb,2008,Hip-hop,English,747553327,356650
1dfeR4HaWDbWqFHLkxsg1d,Queen,I Want To Break Free,https://i.scdn.co/image/ab67616d00004851d1e7c0e1bf0980298428a1ae,1984,Pop,English,746972529,200602
0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,10 Freaky Girls,https://i.scdn.co/image/ab67616d000048512887f8c05b5a9f1cb105be29,2018,Hip-hop,English,746680886,116939
0c173mlxpT3dSFRgMO8XPh,Big Sean,Bounce Back,https://i.scdn.co/image/ab67616d00004851e572359074e5da958a922987,2016,Hip-hop,English,746620911,50765
52iwsT98xCoGgiGntTiR7K,Quevedo,Punto G,https://i.scdn.co/image/ab67616d00004851d53036b726a5a5a1cda5e891,2022,Reggaeton,Spanish,746570317,149209
3QSQFmccmX81fWCUSPTS7y,Dean Lewis,How Do I Say Goodbye,https://i.scdn.co/image/ab67616d00004851991f6658282ef028f93b11e0,2022,Pop,English,746420584,359957
0pePYDrJGk8gqMRbXrLJC8,Luis R. Conriquez,Si No Quieres No,https://i.scdn.co/image/ab67616d000048515c7365ca8cfaf7d80136c656,2024,Regional Mexican,Spanish,746342013,402515
3nFkdlSjzX9mRTtwJOzDYB,Jay-Z,Run This Town,https://i.scdn.co/image/ab67616d00004851fec1b815bb3c50a64a90fd10,2009,Hip-hop,English,745718187,512257
6HvZYsbFfjnjFrWF950C9d,NewJeans,Hype Boy,https://i.scdn.co/image/ab67616d000048519d28fd01859073a3ae6ea209,2022,K-Pop,Korean,745503877,255241
64M6ah0SkkRsnPGtGiRAbb,Bebe Rexha,I'm A Mess,https://i.scdn.co/image/ab67616d0000485161fe6d3a50c0beaa3cfe33e9,2018,Pop,English,745459554,130827
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,Ghost Town,https://i.scdn.co/image/ab67616d000048510cd942c1a864afa4e92d04f2,2018,Hip-hop,English,745265664,375526
790FomKkXshlbRYZFtlgla,Karol G,X Si Volvemos,https://i.scdn.co/image/ab67616d0000485182de1ca074ae63cb18fce335,2023,Reggaeton,Spanish,744992916,307909
6s22t5Y3prQHyaHWUN1R1C,AJR,Weak,https://i.scdn.co/image/ab67616d00004851fb9366711c6cadb7736f36c8,2016,Alternative,English,744880130,89645
7dGJo4pcD2V6oG8kP0tJRR,Eminem,Houdini,https://i.scdn.co/image/ab67616d00004851bb639683da5e1c283a765275,2024,Hip-hop,English,744228298,326162
47mIJdHORyRerp4os813jD,Against The Current,Legends Never Die,https://i.scdn.co/image/ab67616d0000485151c375cca4de39b4f522e566,2017,Alternative,English,744054538,224173
58lV9VcRSjABbAbfWS6skp,Bon Jovi,Always,https://i.scdn.co/image/ab67616d000048515f66fbeaff0725997250591c,1994,Rock,English,743863365,403431
2HPaUgqeutzr3jx5a9WyDV,PartyNextDoor,Come And See Me,https://i.scdn.co/image/ab67616d00004851240b49b7795e0611ccf416b7,2016,R&B,English,743850156,237372
6tbjWDEIzxoDsBA1FuhfPW,Madonna,Like A Prayer,https://i.scdn.co/image/ab67616d00004851fabcc97fd6c3d80fae8d959e,1989,Pop,English,743328842,590906
7okwEbXzyT2VffBmyQBWLz,Maná,Oye Mi Amor,https://i.scdn.co/image/ab67616d0000485163f3b7f5abf86ad483b57b77,1992,Rock,Spanish,743161437,647002
7guDJrEfX3qb6FEbdPA5qi,Stevie Wonder,Superstition,https://i.scdn.co/image/ab67616d000048519e447b59bd3e2cbefaa31d91,1972,Soul / Motown R&B,English,742894371,186352
2LRoIwlKmHjgvigdNGBHNo,Feid,Chorrito Pa Las Animas,https://i.scdn.co/image/ab67616d000048517cc7b0d6a82846cd8b158f99,2022,Reggaeton,Spanish,742673166,146693
0epOFNiUfyON9EYx7Tpr6V,The Strokes,The Adults Are Talking,https://i.scdn.co/image/ab67616d00004851e3f1ba3de4659708c25d0f39,2020,Alternative,English,742546371,563892
1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,Rojo,https://i.scdn.co/image/ab67616d0000485135692baca45542527d742d0d,2020,Reggaeton,Spanish,742349663,231827
5zaXYwewAXedKNCff45U5l,Dusty Springfield,Son Of A Preacher Man,https://i.scdn.co/image/ab67616d0000485147a2a6b7f276cdc3d67d1361,1968,Soul / Motown R&B,English,742059797,190581
0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,Starman,https://i.scdn.co/image/ab67616d00004851c41f4e1133b0e6c5fcf58680,1972,Rock,English,741998812,427278
5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,Run,https://i.scdn.co/image/ab67616d000048512e2889865b7b05955c1d3bcf,2021,Pop,English,741911292,227039
3dkbV4qihUeMsqN4vBGg93,Al Green,Let's Stay Together,https://i.scdn.co/image/ab67616d00004851a1fc113a6858d0824d9aaf38,1971,Soul / Motown R&B,English,741882313,222656
1SupJlEpv7RS2tPNRaHViT,Nicky Jam,Hasta El Amanecer,https://i.scdn.co/image/ab67616d00004851d77dbcd4dbd37cdfa61771fa,2016,Reggaeton,Spanish,741842012,457259
0LcJLqbBmaGUft1e9Mm8HV,ABBA,Lay All Your Love On Me,https://i.scdn.co/image/ab67616d000048514d08fc99eff4ed52dfce91fa,1980,Pop,English,741802641,554106
6CwfuxIqcltXDGjfZsMd9A,Marina,Bubblegum Bitch,https://i.scdn.co/image/ab67616d00004851d87ca6aa7defd69f34ed0f6a,2012,Alternative,English,741698281,442737
0ys2OFYzWYB5hRDLCsBqxt,Fuerza Regida,Bebe Dame,https://i.scdn.co/image/ab67616d00004851e48b9fc1a702326650f40d5f,2022,Regional Mexican,Spanish,741681088,236986
6KImCVD70vtIoJWnq6nGn3,Harry Styles,Lights Up,https://i.scdn.co/image/ab67616d0000485125180571abce9472f61bd722,2019,Pop,English,741509407,155673
66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,Everyday,https://i.scdn.co/image/ab67616d000048512e651648db439a9b5995e065,2016,Pop,English,741364115,399187
1aX2dmV8XoHYCOQRxjPESG,The Human League,Don't You Want Me,https://i.scdn.co/image/ab67616d000048515579d8a505c727349a203074,1981,Pop,English,741234500,348213
5pKCCKE2ajJHZ9KAiaK11H,Rihanna,What's My Name?,https://i.scdn.co/image/ab67616d000048512ed326786e4c61c6b1dbf222,2010,Pop,English,740972716,432246
6GMYJwaziB4ekv1Y6wCDWS,Soulja Boy,Crank That (Soulja Boy),https://i.scdn.co/image/ab67616d000048519e8a9f316d3e485e2c62fe87,2007,Hip-hop,English,740959215,311287
53A0W3U0s8diEn9RhXQhVz,Keane,Everybody's Changing,https://i.scdn.co/image/ab67616d000048518d175a2eed88b5cd85dab5aa,2004,Rock,English,740751779,433165
4MCBfE4596Uoi2O4DtmEMz,Juice Wrld,Let Me Know (I Wonder Why Freestyle),https://i.scdn.co/image/ab67616d00004851401ea2c7ac7ef87bd32c990f,2019,Hip-hop,English,740736738,371361
7iK8PXO48WeuP03g8YR51W,Myke Towers,La Falda,https://i.scdn.co/image/ab67616d00004851c75c054b6b209b0b91d818d8,2023,Reggaeton,Spanish,740523851,227618
15UsOTVnJzReFVN1VCnxy4,XXXTentacion,I Don't Wanna Do This Anymore,https://i.scdn.co/image/ab67616d000048515485ea186d6971e18fabcc2f,2017,Hip-hop,English,740416799,125647
6KImCVD70vtIoJWnq6nGn3,Harry Styles,Matilda,https://i.scdn.co/image/ab67616d0000485182ce362511fb3d9dda6578ee,2022,Folk,English,740393710,704941
7slfeZO9LsJbWgpkIoXBUJ,Ricky Martin,Vente Pa' Ca,https://i.scdn.co/image/ab67616d000048513d90f5938459be40b7b6652a,2016,Reggaeton,Spanish,740280810,355868
4q3ewBCX7sLwd24euuV69X,Bad Bunny,La Corriente,https://i.scdn.co/image/ab67616d0000485149d694203245f241a1bcaa72,2022,Reggaeton,Spanish,739883003,248881
7jy3rLJdDQY21OgRLCZ9sD,Foo Fighters,Learn To Fly,https://i.scdn.co/image/ab67616d000048516c52084ed1f1748f213783b3,1999,Rock,English,739343412,264327
43sZBwHjahUvgbx1WNIkIz,Creed,One Last Breath,https://i.scdn.co/image/ab67616d00004851a32f2ae4dade83e0d7a294f4,2001,Hip-hop,English,738938499,766172
5sWHDYs0csV6RS48xBl0tH,Two Feet,Go Fuck Yourself,https://i.scdn.co/image/ab67616d00004851488f7916bcb14082e1acb101,2016,Electronic,English,738731587,125639
1Mxqyy3pSjf8kZZL4QVxS0,Frank Sinatra,Let It Snow! Let It Snow! Let It Snow!,https://i.scdn.co/image/ab67616d000048519457e3a848ca8bc8270f6057,1950,Seasonal,English,738521964,12854
64tJ2EAv1R6UaZqc4iOCyj,Yoasobi,Yoru Ni Kakeru (夜に駆ける),https://i.scdn.co/image/ab67616d0000485139917845c74c9e64320fbed9,2019,Pop,Japanese,737870229,184185
4bw2Am3p9ji3mYsXNXtQcd,Piso 21,Pa' Olvidarme De Ella,https://i.scdn.co/image/ab67616d000048519a74860d7918c8e38c5220cf,2019,Regional Mexican,Spanish,737737872,235524
1HY2Jd0NmPuamShAr6KMms,Lady Gaga,Abracadabra,https://i.scdn.co/image/ab67616d00004851b0860cf0a98e09663c82290c,2025,Electronic,English,737625584,864378
6x2LnllRG5uGarZMsD4iO8,Thomas Rhett,Die A Happy Man,https://i.scdn.co/image/ab67616d00004851b6e40fe3bf6d49b6ef852c79,2015,Country,English,737621223,131633
4VMYDCV2IEDYJArk749S6m,Daddy Yankee,Dura,https://i.scdn.co/image/ab67616d0000485198550a02e98129d48de2ff7a,2018,Reggaeton,Spanish,736814284,136558
6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,Dear Future Husband,https://i.scdn.co/image/ab67616d000048513b11178cccd78ec77fc12dbc,2015,Pop,English,735885760,159263
0EmeFodog0BfCgMzAIvKQp,Shakira,La Tortura,https://i.scdn.co/image/ab67616d00004851f342e70aacda9d78cfb6ce7a,2005,Pop,Spanish,735791555,592939
4QQgXkCYTt3BlENzhyNETg,"Earth, Wind & Fire",Boogie Wonderland,https://i.scdn.co/image/ab67616d000048515ccd022a69a4da9551efd988,1979,Soul / Motown R&B,English,735581517,508255
3WrFJ7ztbogyGnTHbHJFl2,The Beatles,Hey Jude,https://i.scdn.co/image/ab67616d00004851582d56ce20fe0146ffa0e5cf,1968,Pop,English,735510431,242223
7CajNmpbOovFoOoasH2HaY,Calvin Harris,Giant,https://i.scdn.co/image/ab67616d00004851a9a9d8a16c0b4146fb707c02,2019,Electronic,English,735109478,90094
66NmU5epI0ONGmdCRbLpmW,Feby Putri,Runtuh,https://i.scdn.co/image/ab67616d000048514788f7886c01b9b2ee95cbdd,2021,Alternative,Indonesian,735096002,395784
35S20clEkkSNUo23ViaslZ,Band Aid,Do They Know It's Christmas?,https://i.scdn.co/image/ab67616d00004851d549b09f0264901929eaa6e8,1984,Seasonal,English,734880360,11635
5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,Candy,https://i.scdn.co/image/ab67616d000048510f4f19f09818756f25916e45,2018,R&B,English,734564537,510028
06HL4z0CvFAxyc27GXpf02,Taylor Swift,Gorgeous,https://i.scdn.co/image/ab67616d00004851da5d5aeeabacacc1263c0f4b,2017,Pop,English,734542574,143238
4u5smJBskI6Adzv08PuiUP,Kiiara,Gold,https://i.scdn.co/image/ab67616d0000485104090677fe520a72568910ec,2015,Pop,English,734238786,196517
0XwVARXT135rw8lyw1EeWP,Christian Nodal,Ya No Somos Ni Seremos,https://i.scdn.co/image/ab67616d00004851fc4d311ebf8c2ad873b5f83a,2022,Regional Mexican,Spanish,734172923,350725
5NS0854TqZQVoRmJKSWtFZ,Chino,Andas En Mi Cabeza,https://i.scdn.co/image/ab67616d000048513c00762ecac11e1067c33934,2016,Reggaeton,Spanish,733945232,210354
0TqIPD4IS1w4e30R38B3vj,Rupert Holmes,Escape (The Piña Colada Song),https://i.scdn.co/image/ab67616d00004851af7afb5c49afd3133fa2a6c9,1979,Pop,English,733933037,256383
1T8S48bD91THNKBByWBDyn,Dwayne Johnson,You're Welcome,https://i.scdn.co/image/ab67616d00004851b30f2e44ae6fa43305bd00bf,2016,Children's,English,733877001,286095
06HL4z0CvFAxyc27GXpf02,Taylor Swift,Bad Blood,https://i.scdn.co/image/ab67616d000048519abdf14e6058bd3903686148,2014,Pop,English,733562313,207921
4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,Cowgirls,https://i.scdn.co/image/ab67616d00004851705079df9a25a28b452c1fc9,2023,Country,English,733187487,525533
1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,Say My Name,https://i.scdn.co/image/ab67616d0000485167e400c9be79e6b0b0086880,2018,Electronic,English,733027312,307367
1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,Azul,https://i.scdn.co/image/ab67616d0000485135692baca45542527d742d0d,2020,Reggaeton,Spanish,732993057,337828
0AuW7OCyKfFrsMbtHrYgIV,House Of Pain,Jump Around,https://i.scdn.co/image/ab67616d00004851c9f143444515b5106b0e4de5,1992,Hip-hop,English,732956169,295725
2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,King Kunta,https://i.scdn.co/image/ab67616d00004851cdb645498cd3d8a2db4d05e1,2015,Hip-hop,English,732734589,145164
2HcwFjNelS49kFbfvMxQYw,Robbie Williams,Angels,https://i.scdn.co/image/ab67616d00004851c36cf94d717475042f6bb0f3,1997,Pop,English,732476603,330032
6kACVPfCOnqzgfEF5ryl0x,Johnny Cash,Hurt,https://i.scdn.co/image/ab67616d000048516f4f62da3d811b6501a69ffa,2002,Alternative,English,732127310,190307
5H1nN1SzW0qNeUEZvuXjAj,Danny Ocean,Fuera Del Mercado,https://i.scdn.co/image/ab67616d00004851f84d8b4142fc8c2bbb262368,2022,Pop,Spanish,732025456,279543
0WwSkZ7LtFUFjGjMZBMt6T,Dire Straits,Money For Nothing,https://i.scdn.co/image/ab67616d00004851042dbf8721e37f11843bfeac,1985,Rock,English,731943237,470913
1dfeR4HaWDbWqFHLkxsg1d,Queen,Radio Ga Ga,https://i.scdn.co/image/ab67616d00004851a38b6ec39eaf87e95cf7d838,1984,Pop,English,731670400,312659
0haZhu4fFKt0Ag94kZDiz2,Sofía Reyes,"1, 2, 3",https://i.scdn.co/image/ab67616d00004851ef8ed069d19e60c2ee7249af,2018,Reggaeton,Spanish,731637279,92941
5rSXSAkZ67PYJSvpUpkOr7,Backstreet Boys,As Long As You Love Me,https://i.scdn.co/image/ab67616d00004851dafd4b9261a1ab9acd53a53d,1997,Pop,English,731411389,614696
51Blml2LZPmy7TTiAg47vQ,U2,One,https://i.scdn.co/image/ab67616d0000485137cd18af5725b9cad0a5ab53,1991,Rock,English,731095974,253184
7DMveApC7UnC2NPfPvlHSU,Cheat Codes,No Promises,https://i.scdn.co/image/ab67616d00004851062bb63b7d23422bd4cc420e,2017,Electronic,English,730953166,81966
3AA28KZvwAUcZuOKwyblJQ,Gorillaz,Dare,https://i.scdn.co/image/ab67616d0000485119d85a472f328a6ed9b704cf,2005,Alternative,English,730786132,611152
0f6TyESD8E1mD2oLJ4TGv1,For Revenge,Serana,https://i.scdn.co/image/ab67616d0000485146f02ffc0922f939ed0fd53f,2022,Rock,Indonesian,730455558,556453
66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,"Yes, And?",https://i.scdn.co/image/ab67616d000048518b58d20f1b77295730db15b4,2024,Electronic,English,730300612,267109
1uNFoZAHBGtllmzznpCI3s,Justin Bieber,Boyfriend,https://i.scdn.co/image/ab67616d000048516c20c4638a558132ba95bc39,2012,Pop,English,729899751,374962
3OqTvcWgb0xaainosGVvuZ,Gala,Freed From Desire,https://i.scdn.co/image/ab67616d000048510f3cb496c7d40da406f41d4c,1996,Electronic,English,729689779,380273
3WGpXCj9YhhfX11TToZcXP,Troye Sivan,Youth,https://i.scdn.co/image/ab67616d00004851cc2504583eeb105a99b54cc8,2015,Pop,English,729462758,108991
163tK9Wjr9P9DmM0AVK7lm,Lorde,Green Light,https://i.scdn.co/image/ab67616d00004851f8553e18a11209d4becd0336,2017,Pop,English,729270413,266431
60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,Summer Days,https://i.scdn.co/image/ab67616d0000485151528c08d64e44497cb007c0,2019,Electronic,English,729075762,95821
2gBjLmx6zQnFGQJCAQpRgw,Nelly,Hot In Herre,https://i.scdn.co/image/ab67616d00004851a8b9f97b9ea065b9a857e93f,2002,Hip-hop,English,728540548,322293
0NIIxcxNHmOoyBx03SfTCD,Tinashe,2 On,https://i.scdn.co/image/ab67616d0000485181a584f39cad5c1c6a6e9e50,2014,R&B,English,727834062,553363
19ra5tSw0tWufvUp8GotLo,George Michael,Faith,https://i.scdn.co/image/ab67616d00004851700d76fa52fb2ea37ef699cb,1987,Soul / Motown R&B,English,727749868,234912
64H8UqGLbJFHwKtGxiV8OP,Willow,Meet Me At Our Spot,https://i.scdn.co/image/ab67616d00004851024ea7e883a713a3ad552a71,2020,Alternative,English,727387900,215577
3KV3p5EY4AvKxOlhGHORLg,Jeremih,Birthday Sex,https://i.scdn.co/image/ab67616d000048513ef4572e653cc08326c9551a,2009,R&B,English,727305008,479956
1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,I Don't Wanna Wait,https://i.scdn.co/image/ab67616d00004851d9b914089ee1525387783989,2024,Electronic,English,727256019,479612
7iZtZyCzp3LItcw1wtPI3D,Rae Sremmurd,Come Get Her,https://i.scdn.co/image/ab67616d000048514ca3fb4517ff722918877460,2015,Hip-hop,English,726946283,164795
7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,I Know What You Did Last Summer,https://i.scdn.co/image/ab67616d000048512d6a4125a1d62dc6185f74ea,2015,Pop,English,726907933,252866
5dbuFbrHa1SJlQhQX9OUJ2,Don Henley,The Boys Of Summer,https://i.scdn.co/image/ab67616d00004851e59d7ff5a9d7634c02135b19,1984,Pop,English,726111791,299112
05fG473iIaoy82BF1aGhL8,Slipknot,Before I Forget,https://i.scdn.co/image/ab67616d000048516b3463e7160d333ada4b175a,2004,Metal,English,725741059,383383
5PN2aHIvLEM98XIorsPMhE,Kim Carnes,Bette Davis Eyes,https://i.scdn.co/image/ab67616d000048518ccc17f29764d812062204a8,1981,Pop,English,725697415,460912
67ea9eGLXYMsO2eYQRui3w,The Who,Baba O'Riley,https://i.scdn.co/image/ab67616d00004851fe24dcd263c08c6dd84b6e8c,1971,Rock,English,725339399,195274
7xTcuBOIAAIGDOSvwYFPzk,Daniel Powter,Bad Day,https://i.scdn.co/image/ab67616d00004851d5d74dc15f88ec6e02c7378d,2005,Pop,English,725167848,214481
718COspgdWOnwOFpJHRZHS,Luke Combs,The Kind Of Love We Make,https://i.scdn.co/image/ab67616d0000485189b26d4201d9aa5d65000dab,2022,Country,English,724551557,475864
1HY2Jd0NmPuamShAr6KMms,Lady Gaga,Alejandro,https://i.scdn.co/image/ab67616d00004851f0637c8c597e99dcd759ad9c,2009,Pop,English,724516681,430797
0cGUm45nv7Z6M6qdXYQGTX,Kehlani,Nights Like This,https://i.scdn.co/image/ab67616d00004851237088df385325bb2ebbb37b,2019,R&B,English,724099917,246137
2kRfqPViCqYdSGhYSM9R0Q,Madison Beer,Reckless,https://i.scdn.co/image/ab67616d00004851cce741931c17fe160736ca2a,2021,Pop,English,724074893,290938
5XenQ7XfcvQdfIbpLEFaKQ,GoldLink,Crew,https://i.scdn.co/image/ab67616d000048517bcd3cd54e8399ae38cc6e64,2016,Hip-hop,English,723932008,182895
57vWImR43h4CaDao012Ofp,Steve Lacy,C U Girl,https://i.scdn.co/image/ab67616d00004851447d52024a6ac588ad418ae5,2015,Alternative,English,723922396,256321
7vk5e3vY1uw9plTHJAMwjN,Alan Walker,Darkside,https://i.scdn.co/image/ab67616d00004851a108e07c661f9fc54de9c43a,2018,Electronic,English,723712408,198719
