artist_spotify_id,artist,country,followers,listeners
5XjXLgUQM1sGtLbHnAPC5Z,Stephanie Wilson,Australia,31000000,64800000
2BNVLU2yRsAy7aXxa10rmE,Elliot Dobie,Australia,31000000,64800000
4tiSU8J9AdtdQmaxOqvmoq,$604,Australia,31000000,64800000
4RruQ7ahOn3oBm75hv9pzN,Kt Spit,Australia,31000000,64800000
20oP33OtlTcE9mDWqe2MuG,Raw Prawn,Australia,31000000,64800000
6kcUhS5AJrPu01DvN86Df9,Candy Echo,Australia,31000000,64800000
2amyTXmXERXo7CkpjpAA6o,Ascensions Fall,Australia,31000000,64800000
6HrfKX6LsjLTygqinZwhZ3,Lycanthia,Australia,31000000,64800000
0jTF1N09wV7grNcYRQ4fSg,Viktor Rufus,Australia,31000000,64800000
7cSGMibWXi2FGh4Qg1rtxo,Craig Parry,Australia,31000000,64800000
6Jvq5TckTQMRC6UPxGeEva,The Mascara Snakes,Australia,31000000,64800000
6EwavuAe64t4Nahi8Mi3W8,Segue Safari,Australia,31000000,64800000
7n7Kny8V6Nvi37AZ8G1vZi,Hi-Tec Emotions,Australia,31000000,64800000
5yK9rqoeZ8DJcxVGuKMVu0,The Beards,Australia,31000000,64800000
036I4huQ5VWFETSKb0l8U6,Disaster Plan,Australia,31000000,64800000
5RJDyW7C0GOTNhKFIw0LBz,When Saturday Comes,Australia,31000000,64800000
6qBCRrGZ0AlsXCKSmFnphk,Imogen Bel,Australia,31000000,64800000
2yYvqGYFqgab5UrKMfCMGn,Portal Window,Australia,31000000,64800000
5VQaj3XZz7xSzI96iO8dRf,Reverend Jemima,Australia,31000000,64800000
6VKrpUoS027p3QFdVfpPg0,Chloe Hayden,Australia,31000000,64800000
6zbEOwsGkunOg5TxyNYNCh,Sarah Rose,Australia,31000000,64800000
7IRH42sarmUU7mwIa800pb,Radioactive Dyke,Australia,31000000,64800000
2Jz0XAy1TErpmGmIn2tcGD,Leon Stackpole,Australia,31000000,64800000
3xNgm5o5xtGYJAnllJeVpB,Jan Kingsbury,Australia,31000000,64800000
370HW60gWyzfPOrxHO175y,The Towelheads,Australia,31000000,64800000
3J4Hc6aKGAsS69gvj7o2Zr,Momo Hamada,Australia,31000000,64800000
7MMeBkySzAPrsvDjzcB9An,The Atlas Room,Australia,31000000,64800000
6yoKp9g0yQHFAmclPKE4bO,Cockfight Shootout,Australia,31000000,64800000
1ZsfJeLQln1tGGRivWlK7z,Cloning the Mammoth,Australia,31000000,64800000
3YUx7TtHTpHt8fSl9ngmOC,Mia Goodwin,Australia,31000000,64800000
4EZrUBkoHpONYW54r2IwmU,Nick Rheinberger,Australia,31000000,64800000
6XfM5p2PZvBOW5KPAthRWy,Frail,Australia,31000000,64800000
7n4w6u0nLAh2j1yBF70o4j,Max Vallentine,Australia,31000000,64800000
5bxKdXfEr0ZeL5Eyi5JYw0,Toecutta,Australia,31000000,64800000
0fjuo3qd1RkEwjQmc63fSR,The Otchkies,Australia,31000000,64800000
0z9kaHV6rQ3NDB22uQZb8y,The Sulphur Lights,Australia,31000000,64800000
2ZpEA1N8g87zy5bvYlJbpk,Vonnie Sofia,Australia,31000000,64800000
6OUs7i3GIMpxkX6C7C9sJA,Alice Headlam,Australia,31000000,64800000
6EwN6mi1v5eSi0A0lVLPU3,Ghost Road,Australia,31000000,64800000
0nMRIBpQJ5e7KYJJfIYvZi,Hellburnianz,Australia,31000000,64800000
2BTpmlM41nhk9x0k3B8yB2,THANTU THIKHA,Australia,31000000,64800000
1Ix0phYj2Hm0rtqh74vyoX,Matthew Wright,Australia,31000000,64800000
7DQiGsEGbdxskUoaiIQ7gK,The Curse Of Company,Australia,31000000,64800000
1Zofj7M8Bq1km2G81qlyZv,Tyson Yunkaporta,Australia,31000000,64800000
0s8cbzbJdb1UBxqzX9gOzl,JJ Vacant,Australia,31000000,64800000
3VH9zoZvF3u97c6LIOtA0G,Damien Cain,Australia,31000000,64800000
6TbRUbW29dHWuDFUQHk4EO,Kyran Daniel,Australia,31000000,64800000
3uoJ7uVRptdTcdhjFEeGfT,Bridget Cleary,Australia,31000000,64800000
4ScQqWD37v9bd6w2BYNv4n,PIMP,Australia,31000000,64800000
1O6ATzcqAV43xy94UmHvuC,PROM,Australia,31000000,64800000
4p5i8fNafnQM4uE7qMaY86,Kalizah Mungulu,Australia,31000000,64800000
3RKYdW2JN6L7aIq0eOcPq6,Jerry Jangala Patrick,Australia,31000000,64800000
2MdFJmUQf3ckA99IhFF9my,Ely Oaks,Austria,215498,9500000
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,Austria,6000000,8100000
0TKFPt9w0AAEnhB9bd0pLy,LUM!X,Austria,229717,5600000
2mAYpnSe3g2Y22JcZ2ddku,Soap&Skin,Austria,276578,4600000
041iTeoMIwXMlShuQPIVKo,Klangkarussell,Austria,455696,4400000
003f4bk13c6Q3gAUXv7dGJ,Wiener Philharmoniker,Austria,165011,3900000
5zCaQxjl110XTrm4LQ1CxY,Herbert von Karajan,Austria,207464,3900000
4FDj6mh458K7m9Txwyj2rt,Harris & Ford,Austria,246914,3500000
2p0UyoPfYfI76PCStuXfOP,Franz Schubert,Austria,1200000,3400000
395Z91yDQ05pkMbRKik18y,Franz Xaver Gruber,Austria,3538,3200000
0DR4z5jMA1eqx0CmHBUpkr,DJ Ötzi,Austria,448468,3200000
0hLd40hVpRDGENe4KGZLnW,Falco,Austria,666945,3000000
65EXuYHVoehCKqp0kOS6px,Parov Stelar,Austria,1100000,2400000
352VD5fhV8xzAFcmO7lMwg,Robinson,Austria,23730,2100000
6dKYo2aegt1Cpez6tyd2ai,Lorenz Büffel,Austria,99744,1900000
2mkCm5VNJTplOKJxcDYMpa,Ericson,Austria,8787,1700000
5goS0v24Fc1ydjCKQRwtjM,Johann Strauss II,Austria,506484,1500000
1FXdfOOisB3d3hfZOjhjID,Esther Graf,Austria,75997,1500000
5M0Y6NBi3Wfwo2H1gtPl1L,Global Deejays,Austria,84888,1400000
2G0htB8PxlO2onxnIismur,Udo Jürgens,Austria,551783,1300000
2ANtgfhQkKpsW6EYSDqldz,Gustav Mahler,Austria,380763,1300000
4rp8rIXbwp93MnStnqDGQD,Andreas Gabalier,Austria,1200000,1200000
5D5J2cMoaGHFaipckBl5xZ,Vienna Boys' Choir,Austria,24286,1200000
2ds47hSr82tLZR2kS5aNdt,Marc Korn,Austria,26239,1100000
6poBa7e0hqMo8tfNjh0TAV,Die Draufgänger,Austria,130502,1100000
1Ob4fbwSOaJu4rbx79jJMk,Jägermeister DJ Alex,Austria,6179,1100000
4PvnP3yCzrT289cX3wCdOx,Yung Hurn,Austria,439208,1000000
6OFZSmtxDquMkX2XZJSN6y,PALASTIC,Austria,38053,951806
2XnY6NZ6rENbLMYabjkRey,Toby Romeo,Austria,34490,943854
1w67D3PakcxjYGt6xPnnke,Darius & Finlay,Austria,83140,922875
6ZSaFzbVwdVeQIaiz4rv8Z,Mountain Crew,Austria,27497,909523
159oJddLiuKFNYTa3ZNueS,Nik P.,Austria,206612,878346
4PBCFEjR4a3OGdOZ6jeKKM,Seiler und Speer,Austria,410212,851250
6AmNTXPYTR90WlrDRFLa02,ODBLU,Austria,1747,846070
5vBh0nve44zwwVF5KWtCwA,Alfred Brendel,Austria,56226,832018
58xrjO7pWlfj2C2uksXScP,Abor & Tynna,Austria,82554,816366
2sriRQRt36DnfHtD68zZlj,Dorian Concept,Austria,122684,805424
4AlPM4fME9Zlju99rXyaQE,Alexander Eder,Austria,302534,763374
79U1adgS3jIlP28wwMHqGJ,Mr. Käfer,Austria,12742,759725
2N8IPNZTiNo3nj4mreOlHU,Camo & Krooked,Austria,249458,756990
6596yDTd94cIC3dlBptxDH,Waldeck,Austria,151519,730969
6XZxFuZaBnZBngpxbut80O,Wiener Symphoniker,Austria,16996,697973
3nwKjjo8rZtE0rRVgz4OPB,S.T.S,Austria,262291,681252
2IjiuEObrCKyZvSb8xLxG9,filous,Austria,116835,678489
0ey6crPk5fXQWkq21iPTMV,Cari Cari,Austria,91517,659536
0lzV2CiahHRiGd6qpADtPS,James Hersey,Austria,56509,631523
5GnRHCbhnGp57tp4whNvOo,Christina Stürmer,Austria,359082,604349
3U4YeD9p381pXkebifD865,Cesar Sampson,Austria,6811,569199
6NPdiJft6tPl8ZyLSjdR1H,Judith Halász,Austria,703,561176
5U827e4jbYz6EjtN0fIDt9,Arnold Schoenberg,Austria,87138,555262
54qqaSH6byJIb8eFWxe3Pj,Mefjus,Austria,78803,552433
4vWQjpI68kWBNkXOEbi1D6,Rainhard Fendrich,Austria,261707,545186
2XNo6k4LqlZlM5sj0wKReo,Dame,Austria,346262,544602
1nngQyj8LCicyLKclbWTmU,Josh.,Austria,83355,534570
3EdHRW9KganBlpKU12OQos,Wallners,Austria,30765,522027
1HIExD1wI4d0Y6Ehzl0YII,Wolfgang Ambros,Austria,157259,512395
6Kg9EvjSnEm5swmrvWCJyB,Wanda,Austria,271644,511144
7hp5hDp0WIQHip75gbNc8v,Patrick Lite,Austria,9476,503222
74KsNtV6tvDuIwI9V2JfQO,Rene Rodrigezz,Austria,16449,486645
2AGJTycRA22hJHGnCuS12m,Peter Cornelius,Austria,66042,476998
13I2ztd72qYJXj9wS7a5VU,Concentus Musicus Wien,Austria,2946,461600
0TYvluyvV1Es8lTHiBfnAn,Tosca,Austria,159113,461091
3fyr5uksidSlLzsUjRIz5A,Karl Böhm,Austria,15938,457374
0HdNDZaNm7xLt18v9aWDfe,Fritz Kreisler,Austria,50711,455485
3i67VvAwUlOKZa3fc75zs8,Elisabeth Leonskaja,Austria,25310,451958
4WMHJgeJCssiGW3ssUT7eb,Johann Strauss I,Austria,68722,427153
2WyMSi625FrLBuYebIJjMu,Arnold Schoenberg Chor,Austria,1100,424844
6hiFukbNj4yzxTtQ2CrUFP,Kurt Herbert Adler,Austria,263,414141
1DxUdl4z0N2hLqU7U6yqwc,Money Boy,Austria,165001,413177
5tIZhFFY9R1Vqx7YKQsM4x,Uwe Christian Harrer,Austria,133,412058
5PHsYIMFyXJsaxa4HjGM4k,EAV (Erste Allgemeine Verunsicherung),Austria,182986,403747
39ywlwtGw8RTGobakgb11L,Kruder & Dorfmeister,Austria,265634,402651
2ErWLckuGFl84nGmg5fwyG,Bilderbuch,Austria,256311,400041
4S8NmgM7oJ188sKp1waZpy,MÖWE,Austria,88877,399576
3nFw6mPGG5Uj2YS7IyaGEF,Roman Müller,Austria,8523,394787
00unybLgvbIqKxx0OTyYYZ,Melissa Naschenweng,Austria,111475,372756
7m5yQHpGKbm9YHcUdrZElN,Mozarteum Orchestra Salzburg,Austria,7705,358416
355ClqG0dW1RFLQ2kXloTp,Pizzera & Jaus,Austria,303799,358183
6TPa1gvIk1h4Iv1zJ2WUYQ,Kian Soltani,Austria,11757,344521
6OY5LSALvME6vV0swQxmIv,DJ Mox,Austria,5781,343652
3r5Kc95Oz8lDc8BL9ChO7n,Mathea,Austria,96927,343565
31iEFric0QtZxWkPMWCIqM,MEDUN,Austria,47889,340993
2oblUaHZixbcEIQR9Jhrcj,Buntspecht,Austria,64976,339713
35QSympF887CO8h5eZHme2,Wiener Singverein,Austria,1981,334693
4cohcn6lAkdQIAt3q5C4e2,BIBIZA,Austria,64245,329638
7JJqR4GbZwWeUMkRGAk0Va,VICKY,Austria,34530,321898
0esUZwk3FcZiAH1fXa66dU,Max Manie,Austria,47187,308427
6RAx8RRxoHeJIqD2d0EjOa,HVOB,Austria,236450,294505
6BcWGwvuWOW4F9IYBvWR6K,Sharktank,Austria,24948,289331
7sGj46FhEm7c19hArcGtlY,Chakuza,Austria,182675,284579
60kjG4d8jemoykwV2UU3fw,Benedict Ammann,Austria,2228,267761
5xe7HDWTqgaLdbbu2Csos2,Döf,Austria,15027,259832
6IimpgX9XQY41o0p4EuuHL,Wiener Staatsopernchor,Austria,523,258817
53YSV4G2czMnVwx5s6bmIZ,Fool Parsley,Austria,3020,257736
7oh6gwRCYhambO8qcKh3T1,Creo,Austria,121252,252287
7xB7TQUAeFWgqdkhGiArgZ,Christina Pluhar,Austria,35402,251417
0KE7MPlNGYZugOqQngcqQV,Willi Boskovsky,Austria,3323,247641
3eeveX1dMtylueBGenVFDf,hiræth,Austria,4577,246458
71Zl1t4XbaQAIltHmuHJHj,Gordon & Doyle,Austria,1462,242387
41ITYFOUrXrzWhudmBYC0X,Louie Austen,Austria,39751,235715
7JmNUb5QPlIV4psjRqNsID,Eli Preiss,Austria,35122,235056
78lCJYozxlzWtocLnPKZ0f,FILLY,Austria,16744,232118
3UaJz1tq0BBPzJBPgkBarb,Erich Wolfgang Korngold,Austria,17308,231981
6t2jsqfuSymmmvx1cQfKGs,vinter,Austria,7142,231663
0pNP0TPeyffi8QbE8U5D1X,Sofa Surfers,Austria,73892,224828
09Ruas7vF7YHnor4to4Eyo,Richard Edlinger,Austria,409,224271
2bM3j1JQWBkmzuoZKu4zj2,Anton Bruckner,Austria,82420,218738
5kanN1nKzrkW1m2gZmo82x,Visions of Atlantis,Austria,159862,216468
3O3SOoPYtUSjajTdIag0nT,Franz Lehár,Austria,12278,215517
7ISVMXRseDXG6dgN78y6Dz,Flip Capella,Austria,6966,211424
03bmDyr8klGV17DKQnPZVA,Joshi Mizu,Austria,49216,209873
5zhgr2K8b8Zmp5exDcyM8y,Nockis,Austria,51420,204073
7hrruNuPITt3N9zLMdbjGz,Saint Privat,Austria,17527,203787
0UQInyiO7zQCo1mq0Z26ei,Christian Anders,Austria,60986,199776
0605fwhsaoXYehKQV8u4GQ,Edmund,Austria,97558,194302
7FXy2Mz6gHQKouWYhNz0NK,Sugarstarr,Austria,4343,194077
1SF4jakSq8kI38MYjFdaJG,verifiziert,Austria,38201,192106
7bdwlNOPsycFColkPRlNxY,Rudolf Buchbinder,Austria,7634,191596
3llWEEOW2xNfiKsXXWjrwl,Max Steiner,Austria,15275,191352
7ykU0P1fMj9wHPJGTUjh8J,Irievibrations,Austria,3419,190539
4KvRH69whFDlnlkk39c1Hh,High Level,Austria,5889,186563
7CrDa4z7UgtWJSGLlzyYV8,Harald Kloser,Austria,16134,186301
3LWi3bcHEo2dPoy0S79nIM,Vienna Chamber Orchestra,Austria,2312,184972
4aT85lix0NSNB6w9Ozzksq,OSKA,Austria,28030,183077
2YVKCFWKG6JdDHKYvbEljE,Camerata Salzburg,Austria,4081,180980
415CxUpa6CcHgLB9o7C4jJ,folkshilfe,Austria,57073,178395
058Y9LnHNkJEnH36W12Bwl,Vienna Volksoper Orchestra,Austria,4981,175372
6wQON4XetnZiflTlfsrknf,Points of Conception,Austria,59551,172454
6N8vbhxZ0CYJHd8WGJ9Snf,AVEC,Austria,40464,170520
2P2BXSc0Wxpf10Fpno38rl,Sofie Royer,Austria,29854,168092
7m2tpD8DRZqubnY4BydLGe,Hansi Hinterseer,Austria,57630,167425
0qU8UdzIf1I2ZxyI5OHdut,Josef Strauss,Austria,16027,166582
24fwyM31DLDqYOPvQ0jFFr,Barbara Bonney,Austria,16284,166522
656DEjf8bYlGw2DqBj28qz,Danilo Stankovic,Austria,10831,162380
2fyuHXew1I5FJDAQdbCYXP,MOTSA,Austria,7086,160955
71Fwag5Tn4ldB6GcfjApHQ,Herbert Pixner Projekt,Austria,45204,154857
2sjOsPGCavFqNIgpCoy2hJ,Friedrich Gulda,Austria,23450,152425
61QRbGcgOYOud7f4YGzofV,Hans Graf,Austria,552,150850
49uauFOxmzTD83IUpZPdLz,SALÒ,Austria,22297,150008
4DMDkM0xOw9eBeCpW60ycz,MOUNT,Austria,7570,148785
2abRLEEF4vohaF8BJf23sj,Nickerbocker,Austria,4652,146976
2kMM5v3f7rti00gIbVc1Tk,Heinrich Ignaz Franz von Biber,Austria,21178,146350
05ygKFPjfiChHhQSx5Y9Y2,Jugo Ürdens,Austria,19166,145170
4I2FyJP0zs6IPgasQVwG7r,Anda Morts,Austria,25667,144836
2CIeVmwcbBFAu0AxbYDEn2,Chriss Tuxi,Austria,2963,144094
7GH65UbP1uRY9HtNvq4R9Y,Ingrid Haebler,Austria,6204,143938
0ynq9dY0UMbnPaV6Eg93V0,Wenzel Fuchs,Austria,469,141153
2eI6Cks4QJJYwIxqx9W7Mt,Aaron Pilsan,Austria,1523,140668
1LfqhJiCiHfVzrBOVaBXc1,Demuja,Austria,47761,139920
0Ca8QNi2jA2pemnFC6Rydj,Bernth,Austria,117715,137243
2UlbXyP5kv74JNAXCNktq0,Hubert von Goisern und die Alpinkatzen,Austria,45574,135045
0oaKcrNiPVdHc5MkhNJZCJ,Charlien,Austria,4614,134903
0jyyByk1ca4r8gaqMYVPUI,Dzihan & Kamien,Austria,61861,133978
2zBfaKlnvbJ6RwumLQm4Uf,JONNY5,Austria,82510,133565
6tzSR1jkVo43Y3r4EFA6df,Naked Cameo,Austria,17292,132790
6HD1AuVqHfBnGl2qdnPWSY,Biene,Austria,533,130399
7cVKmrLIk5aLqhgPF7pXwB,Little Element,Austria,8950,128152
2P9hqdON5vDIRJOEj0Ls2X,Manfred Honeck,Austria,2283,125257
7DXUeaMULtMVFmmaKFzH3E,Warkings,Austria,57175,123482
0LLCimRswRk6Ks5oBJ4Abp,Oehl,Austria,29313,120202
2ArlRtVzTxoRTY58C8kA0T,Andreas Ottensamer,Austria,9844,118034
0AAR54Jo4FnVByHHh3BAjw,Fourward,Austria,23996,117290
1TGdxJ3UvFq055SVjwx49v,Conchita Wurst,Austria,53516,115351
7kVSO9W0cZoyKBEG5o3E9h,Richard Dorfmeister,Austria,17584,115305
1ux1cA3N0QiscFolXpfbni,Saiko,Austria,4547,114613
0WiK9IsQEQEuIQ1iDxvuPg,Johann Nepomuk Hummel,Austria,20639,113247
0eEQAbC1TFqlGdqIa5YjKY,Devaloop,Austria,13464,112937
76FvAg4V0F4hX5rNFF0MFZ,PIA MARIA,Austria,4359,112772
676JRPwuokirnhXHgih1mH,DualXess,Austria,3495,112305
02eUZzLCjVzLteitetsffB,Gert Steinbäcker,Austria,22140,111045
781WTPTstx1pdofBtCsZFs,Alle Achtung,Austria,7807,110392
3FuzPmx49qjFhzbG99d9Kr,Russkaja,Austria,133431,108872
4J3MMJMM5tb3Ne8xKoRetK,Die Pagger Buam,Austria,16729,105357
05X9wYVSuPkNwUSD6eB9Lh,LOKY,Austria,1249,105248
55kGWM0ahorhyUnDfaSjVo,ZOË,Austria,27743,104063
7qdBCGakEd1aUD8noTmsfs,YBRE,Austria,17802,103564
0Yy8ebHB2Ubh1xVIdddNYF,Franz von Suppé,Austria,12826,100477
70UjS2ELT2G0TRKjnM6hkn,Marco Mzee,Austria,2058,99561
1FfiBHnnVZ6WWtUNF5KCWk,Thomas Wander,Austria,2590,98023
3gOIm6ckbGpE2x2Cl0XnsW,Carl Czerny,Austria,19978,95855
2ic8BSMWMbxMDCC52Mwxuz,PAENDA,Austria,3853,94919
6rXMet89uui55tWrcEz7ma,ESH,Austria,11683,93988
5TWfctF6c9Iiq35fU8EJMi,Lemo,Austria,26432,92556
7zDtXPaUt31v22tT6HeL4G,BTWRKS,Austria,4205,90193
24PhFqIM2MOH9oAVnPzfRe,MRJay,Austria,5866,87461
58KBq6qkQnfWYRqCjffQQq,Harakiri for the Sky,Austria,125699,86614
4LKXdZFgLqP1Yozo8I28jJ,Michael Frankenberger,Austria,1495,86399
2WhnHknWvBgrC3pHYKDMSs,Tophat Panda,Austria,10079,85901
3NfKPE32SVWXMM4T6HUKAa,Ampermut,Austria,3710,84843
6FMOGdP16KnjoA2yDa6N0v,Peter Rauhofer,Austria,11167,83828
59ILWOZRLKTI8yy97BpeIk,Urban Contact,Austria,4689,83563
5bJ6Okk0z9ycR3goHVJ5e4,Stephan Koncz,Austria,1048,78258
2BboNNLVkfkH1Sx745yQgd,Maria Theresia von Paradis,Austria,2510,77934
2DoQBgPsB9AdmWpIa2hUSz,Fennesz,Austria,70683,77578
5xW9faV2hqlLG0rp7CTBof,Julian le Play,Austria,35261,77053
7kd90G2LsciMJH8MeQ4lHL,TRUU,Austria,2067,76777
0ojyaXqGOMXZw1ElinwSZE,DJ Visage,Austria,5278,76112
47EuUa98YLFZ0nw2bMQKpC,Peter Kruder,Austria,14382,75073
1uCJyMTl9jebVT28WAQtur,Simone,Austria,5450,74550
1boVtNix7hYFdBHSL0uHlO,Gabriele Lechner,Austria,79,73121
5FRqFzmeoc0L2u7wWEaagD,Eduard Strauss,Austria,1439,72457
6Ss2HKFi88EgweHDy5IyIc,Granada,Austria,39145,72249
2FwFAnIZAqBkU84AcdqUxS,Michael Pabst,Austria,15,72232
1Lq2OVm5zTJ4hDGWn2T0D0,Bernarda Fink,Austria,3358,72228
2V2ZxZB2Vy0JDoHcyNWQC8,Uwe Mund,Austria,367,71879
56mldSIPWebBkUFXPaHnOU,Natalie Holzner,Austria,5820,71812
3m5gh8cCnoXc0qUe6wukid,Lena Luisa,Austria,11528,70888
1VHRSHGicYOgBxMHApEqCd,OMAO,Austria,1442,70666
55ZzUX5aeX7bKQyRMsQMbG,Josef Krips,Austria,1664,69766
3A42U9bXrM7V3LML29s0O3,Freshmaker,Austria,5805,69630
0vkI0xLkitnhjnvOK5REnW,Ina Regen,Austria,18805,69449
7kCeNecZvb7zxsnRUC8jTV,Thorsteinn Einarsson,Austria,16514,69036
0jSih5LPRyNa5x7VMNPqUF,Schürzenjäger,Austria,25166,68161
1u5Lht40OtsxS78hPb3wr9,mvnitou,Austria,1627,68066
1iLdVM2KFAHUbpaC5wpMbO,Ellende,Austria,47085,67137
0yW0BwretaISjFNNnA7SEu,Rimini Project,Austria,7384,66358
5XQbMJIeBUW9uiChRd7zk0,Stefan Rauch,Austria,6275,66163
0goAkRbqjvGdCHsTN0ToOL,Martin van Lectro,Austria,4034,64909
6xt9i6cvoL0DbNTcwPPzNG,Robert Stolz,Austria,3620,64079
2OTqocUdUt52tEuCd1sJ15,Florence Arman,Austria,9758,62669
4YYlHGxwQoGgtikHADECAn,blndspot,Austria,273,62387
6j8m6cVc4301niMvVMP0kz,Count Basic,Austria,12333,61189
7v2BxNMDtTOz4T4KJZRmWU,Holter & Mogyoro,Austria,3460,60636
28q5mjN6vMChyzKBXJwYlT,Voodoo Jürgens,Austria,44916,60044
01JZtu3hMY7lmY36RCqzIl,Yukno,Austria,23422,58531
0bLxXoUrh0kANKQMWts8KV,Felicia Lu,Austria,25350,58150
16T2NXQozERhuZW6g47OgC,Lent,Austria,4929,57809
2V5PoybhNfFnNEs0NKv44L,Joyce Muniz,Austria,15746,56254
4uxaBWHg68KF1mB0r5YFWJ,Der Nino aus Wien,Austria,33700,55918
5BViLZRXrRfhPDokkbYiMy,Summoning,Austria,139139,55909
4idcJYsuI7MvkKvfF2R8d9,La Rochelle Band,Austria,8037,55556
1oXTuUuZ4mJ1CU4XowxXwP,Chorus Viennensis,Austria,432,54791
05iAz0MsD0BryYptGXyzqI,Leftovers,Austria,27755,54563
1wGcs6i2IJbgXxE3bDIm9k,Nachtmahr,Austria,63057,54527
4GOCL5XuZojOhP5iE7CPda,Clara Louise,Austria,22652,53789
7hayBHpyq0PvgOt9l96hpp,Wild Culture,Austria,9716,52497
3QEztQUVjL5FGxXuP70mJQ,Johannes Wildner,Austria,602,52343
4zcdZnaSdq8wiqEIlCAdrK,Christopher Hinterhuber,Austria,484,51626
0NhO29ZOF7FB9ZeMXjHWZ3,SilverFridge,Austria,699,51050
2vio6wIiVR3XOM1zlgMxXK,Powernerd,Austria,9435,50470
1KIo4b95g1KHA2AQz7fwa2,Deladap,Austria,15655,49856
2ZoufZYy2FcQQSBZbkO6Bb,Brenk Sinatra,Austria,18420,49710
0YFoCC46sADKmL69NQdtd2,Norbert Schneider,Austria,5786,48489
2WmuRVbJhmg5fB6bM668tZ,Piano in a Living Room,Austria,2990,48441
7JlPzWR6kQ48ZPLDixTTQ0,Franz Welser-Möst,Austria,4709,48192
5kRhbeMGVzAciRwnQzyesH,Hearts Hearts,Austria,8210,48174
01Iwm19keUFIY3PVDMTG5L,DrxpShadxw,Austria,2106,48111
0C2pfDSe4uoEySnSAnLtWV,Otmar Suitner,Austria,1408,47900
2D24jOmU0AiPYctJuloI7a,Matthias Nebel,Austria,19177,47654
5kXoJQjiH4i9wBHGvxki2k,Tc-5,Austria,6776,47405
44Tlzkl1NhWhqz2CatNmtP,Tudd,Austria,3659,46976
4kRllkt5ryNVBqFinVjBQZ,Edenbridge,Austria,58123,46939
2M3T0t1HvVr5Lz3MtdygpS,Mono:Massive,Austria,10420,46442
3TD8t9L7Mpi6S72O9MOxm3,Rodney Hunter,Austria,11131,46298
4tXtAqJV0KS75ndQsYh1GG,Mother's Cake,Austria,43744,45654
1EVCxtqd4lCdzG9s2XcePL,Spilif,Austria,14111,45386
54YbYD0O2FPTVqKMTGh6f8,Monika Urbonaite,Austria,215498,9500000
4EXVZI73RObbQTd4vSmwyS,Leo Aberer,Austria,1931,44804
72uK8geg5BPRRzdGBmmtAF,KeKe,Austria,12927,44671
7aKAdgwsIogFMeihfHpizC,DJ Rosso,Austria,690,43176
66WDKSwxakWhJ1Fx50swGo,Gandalf,Austria,14086,42890
6bzQf5UbyQgSJlwFBglsum,Heinrich Schiff,Austria,4752,42082
1JU9Qikf8wATTFoj36XfrY,Marie Spaemann,Austria,2277,42077
3nqDuDR1Z08qQzHU7QLrVG,Martin Sieghart,Austria,239,42019
4ZGFYwFpBWxq6FxqilvRJT,Dragony,Austria,32041,40963
0Zn5m26BNsqyz9sK2ocQUq,Carl Michael Ziehrer,Austria,1499,40919
4V4ZQE3T7sesTCOyW4Q8N1,Aze,Austria,7470,40369
68LM3gnzfl4W5fkfLIxbQJ,Mois,Austria,53918,39884
0Wgs2IKNSvS2ysab5XOfkN,Carl Ditters von Dittersdorf,Austria,6750,39537
1YdrZulwIjwmprgY7sH2d3,Iriepathie,Austria,19803,39263
3cYlHOewTtDhkVIaEKZsOl,Stefan Vladar,Austria,637,39209
4eVFiefZ88ucGHeYaO53hb,Joseph C. Phaze,Austria,4058,37808
3GOKMr4QNbiYzvNjjupsuW,Thomas Zehetmair,Austria,2483,37701
1Nt8czrZP5lL1JuMsiIr5u,Ronja Forcher,Austria,5133,37659
4PzTx7UCUfGhtNl3KnMjej,Sadi,Austria,6963,37314
5VFkAGIv1Pioeb6e2JfpOE,Vienna State Opera Orchestra,Austria,6666,37166
37MxsobezRyEUn7nwtKmgw,Die Mayerin,Austria,2729,36748
0qBdx1zHFyHsFLd2nG5ezW,Wingz,Austria,8735,36412
2us7w75YxBYkyYom4CAGKH,LUKAS OSCAR,Austria,3978,35890
4301XXSbiO4YrZZcuyktbB,Hagen Quartett,Austria,9562,35359
4WCciDwAfaLXtcH4yjfaDq,Lisa Rowe,Austria,1189,35312
4Z9zaQ8l8EbHdZPwaP691h,Their Dogs Were Astronauts,Austria,48314,34807
5ry3g4hY2cILXJqqXIUIqZ,fiio,Austria,7016,33542
1qsa20MWDjV9QI93zn2i2s,Cid Rim,Austria,16967,33522
0XS8JS8Q3wHpxMQQ49Tiyg,Marina & The Kats,Austria,11232,33319
3DkK9XA1CI1i7U7ovpAo1G,Joe Zawinul,Austria,54200,33246
21HEXB1t4OJLHhnsS9uQSw,DONNA SAVAGE,Austria,8544,33132
0AmbzfGCDtWQUlwDD7mH3F,Petra Frey,Austria,15049,32880
3HdZGkPS72qRVzU5wC9dvs,Erwin & Edwin,Austria,9865,32866
6grbrl3Fnn9y9UdoK6Dfdb,Ion Marin,Austria,306,32798
33lYqfASqPDEhD52BAj9Br,House Of Riddim,Austria,4394,31775
4WAWF88jefCusmHVGL0qem,Erich Leinsdorf,Austria,4378,31458
3lTaAVDzKmGsmvFafGe5W6,RageMode,Austria,7614,31119
1wK7fvWzwUXNugsKMz86ab,Wolfgang Sobotka,Austria,620,30800
