rank,artist,spotify_id,listeners,daily_change_listeners,peak_listeners
14165,Drake Milligan,4mskfuiHWZ3nX3qAdeaGiR,972611,9522,1179505
14166,Nassif Zeytoun,2ieBl5s08uHBwM8sUPvg65,972408,-19795,1176355
14167,Best,4Ng3fh1nc5L04iXPL8vqc7,972391,-4584,2661260
14168,Zahriya Zachary,4yKfjUNdXjRX2fHUEgoL5L,972194,10226,1016881
14169,itsnk,0hy8mfXxfD8kQ6MRQkDVrn,972174,-10645,1496508
14170,MPB4,3SKTkAUNa3oUa2rkd8DAyM,972171,774,1238814
14171,88-Keys,6RedK3o51NbUJuJxXlT4kj,972108,3272,1084640
14172,Troy Denari,2cNKz5QJgfclP9Ay7Okghv,972079,7092,1057793
14173,Neocolours,0vkER0y96fNRbGEs6wLZxR,972075,2361,974147
14174,Mariachi Vargas De TecalitlÃ¡n,0JTujDbHVqhWAGl06aaW78,972024,2353,2437869
14175,Tothapi,2AcrkelR47hApTQirQhv6F,972013,-1401,973414
14176,Calin,5lEkQtWa3UKlI1hj7sktcd,971919,1169,1033451
14177,Laurindo Almeida,5PkDpzWMZR7Id1vldhF8Qk,971889,2883,995176
14178,Molly SandÃ©n,0NRMzT05nsc8mTm4iUvuHY,971875,1360,1792643
14179,BÃ¼lent Ersoy,4ZXSO4o28gKUfDbnrwtPmd,971839,-5620,1038038
14180,Luka,4zsL84VX58gwFW07dWQGer,971821,5996,1033646
14181,Shashank,37yERfVx2mLLJAVigQekAN,971636,-1178,1059380
14182,Marcos Valle,5I0EPnV9gwrZYTbScjnaOk,971606,2251,971606
14183,Samantha Ebert,0ETOPq7bpPG7rxYsV0MEzu,971536,2495,971536
14184,Squeeze,6Jrj26oAY96EEC2lqC6fua,971534,3064,1105795
14185,Dead Kennedys,30U8fYtiNpeA5KH6H87QUV,971267,-890,1028196
14186,Aram Khachaturian,5WIoytpqi3VWoFSHnl49in,971256,-334,1041701
14187,DIA,7xVUa8mqwCgdu4mQn3geCY,971217,32053,1644894
14188,Janani K. Jha,6uFYqDeLIwfURuF1yxVqJU,971113,71,1232326
14189,Ãzlem Ãzdil,2WoyCDcgb0eQOqEMN3Pdmh,971043,13915,971043
14190,Fundyy,0Qd3WxeIl4mgfd2KYLwE7H,970969,2287,1444635
14191,tripleS,5Z71xE9prhpHrqL5thVMyK,970949,-1914,1878218
14192,Ramon Vega,4Yjh4PZFED9Z5OJmqRPOOP,970929,-2062,2269648
14193,Angel Cervantes,3cbOif2nNznwEiNw9Ty8NJ,970857,869,3194730
14194,Jaymeet,1DU68vYYJqrO7fXt6X7ZkJ,970840,1233,1410683
14195,DENÈ²,2Q2uIXpaRSH3Or0oT5nFXR,970674,-929,2023269
14196,The Returners,4zO6WqG8mu49ek0ZDIptTk,970473,-1605,1531638
14197,Michele Morrone,03fLoIOO015incUitpfkad,970387,-2415,1375184
14198,PALASTIC,6OFZSmtxDquMkX2XZJSN6y,970323,-250,2713285
14199,Aslam,3Q1wXkTZmSBtS4ELOe6cyt,970183,-7438,1026336
14200,Rock Mafia,4pzAvicKWenQtv9zIQim47,970133,2762,1742263
14201,QuÃ¢n A.P,2NRcG7E1j2sSi8vnUzCcpi,970066,-2248,1041644
14202,Chandra-Surya,2rLOa8UaNNhIQnCnOKcCpp,970031,-1991,993623
14203,Tito Gomez,4zq1okwemKSJbZFDQrp7f2,969951,1520,969951
14204,Satish Chakravarthy,6X912it5oit8KiBQ1PeZ81,969948,-5441,997744
14205,a vow,03vWQx7x09Nqiv7Ks0HC7C,969921,1769,1134805
14206,Frsh,19CxlXaWOlZh2pqZrJlHxN,969918,10664,969918
14207,Manolo Garcia,4eBTqTx5ssOK5YwmijmfU4,969653,1477,1194585
14208,Christian Bautista,4U78sK2D3zASSB6oSR38GQ,969533,-762,1063313
14209,Jennifer PeÃ±a,7FOLqljSYieJbPEpq3I5Qf,969105,7385,969105
14210,SMiLE.dk,0Khn06ciCEk0SvcdZty81P,969063,-3218,976191
14211,Vierre Cloud,31ijgiurmIPTNojkYQXdnl,969058,-23,3563943
14212,Ugly Andz.,6o33ajgtOTzJPKrgvQR9pW,968973,-6062,1528823
14213,Vina Panduwinata,2RbLkzeXt1nlcW5JS7aBAD,968928,1852,1576546
14214,Azteck,13NpuESz6tlK819yBs0PuS,968878,-180,3630669
14215,Dnovaees,7DHre7bKPEWr38qMcFiwk3,968823,-9629,1826622
14216,LVNDSCAPE,2QlwnS23KrBeshXFyK5U6M,968791,4763,1335275
14217,HANGMAN,4kTSU70JFddHShDyYIBxZN,968453,-7626,1003417
14218,Kilian K,04sHHRws8Q7apGxRnUnjQs,968410,-2397,1251408
14219,EXOA,16fII77WGyUG8E5DTIW4EU,968394,-271,1070617
14220,Bolden.,4CxK8Xr9IqYUzhTLhdSfp5,968199,-776,1167496
14221,Anezzi,1RaUlYy9nsEiDlucisa5Bk,968194,6418,2274612
14222,Niranjana Ramanan,3GB9ulskXfPOQCzw0SNEDx,968184,622,1015686
14223,Tanto Metro & Devonte,4mVpYIVAOE8sEdYuL8HDpd,968152,5794,982031
14224,Sailor & I,2RZbJDQz3gwJppZzfbuxTx,968050,6430,1196320
14225,é ç°æ¯åª,5dWE3G7COO82G6vRy2Hpum,968046,-986,1199624
14226,Yoan Retro,2cMBe6WzKwPphDZ0QNK8Zi,968016,5584,2587555
14227,Gia Margaret,7fnMav7xXJwwjbyWbSjF4C,967968,-7618,1005433
14228,Gana Muthu,2oyLpdrvnRrkgwc48UZFSx,967946,7964,1285070
14229,NEXTIME,0KaA8HctO3Rt7xjMSu3YUk,967769,-2398,1123315
14230,Tom Twers,6Vg9ZTblAIMeOiRCgyzJzO,967671,6120,1557396
14231,Honk!,24UmQq4ccfSLpXXurb40ig,967480,-3509,1609544
14232,Rob Base & DJ EZ Rock,6vwFR7NilfrQ4AX0d41fWu,967468,5400,967468
14233,KEL,7tYjk2vuV96DmlpEHLlw05,967409,140,1958971
14234,Raul Clyde,2PAyYzUdafG4mFFp6Rynsk,967365,-5737,1895553
14235,Die Fantastischen Vier,748dDObrUoBetes0pLj788,967243,5381,1354746
14236,Kenny Wayne Shepherd,1riHqX633Kup3mJAw8WR8p,967159,-2075,972725
14237,Tony Orlando & Dawn,72NXpYBIaTfEeAAsxXLs0P,967132,5812,1048943
14238,Don Moen,2JGLjTHV2t8u8wxmLaiFfe,967098,-241,993418
14239,Waterparks,3QaxveoTiMetZCMp1sftiu,967043,-852,1215924
14240,Nine Days,306JHpIRGVaQd6OltnOzUO,967034,6344,1150760
14241,Terra Samba,6cUxFmglW7PeSS5dKaWOtP,967027,-14163,1149583
14242,Gajender Phogat,5gBOAVdSedCuKvArAUsxNJ,966997,8547,1249115
14243,Gustav Holst,5B7uXBeLc2TkR5Jk23qKIZ,966957,-147,2837840
14244,Miles Caton,0EEwD5PTnNLxUfAS22mErL,966663,1981,1120684
14245,Geet,3jWuXbAR2GuuGrY0WgDA7W,966579,-10929,1741810
14246,Renn,25HXdVQcRMRgDKWbk5cn0G,966511,-2015,5458941
14247,Specktakel,1ErIf1pAAaw5upKsCbqhzz,966413,-14970,1089691
14248,Massiel,7gAcNqHWOMnqnsTBjq7v0T,966363,2199,990986
14249,Al Corley,1xuHClal8p5s4nFkkdqbzv,966138,1700,1052187
14250,Marcus Layton,6JzWgxi0nFzcHq7cqpGbiz,966002,3048,2515642
14251,Taimour Baig,1yMP2gzEFgUkib4khXN6hi,965936,-6206,2286768
14252,The Blue Stones,5VPCIIfZPK8KPsgz4jmOEC,965917,-2603,972435
14253,Arelys Henao,7G2AGQxjKPwIfraPoQvkDC,965917,-14493,1156448
14254,Kadebostany,3IVrpJxHeUFoYP4H6bxg57,965784,-5220,1107493
14255,Pranavi,41QXGKV5JORVGLgJmpR5XR,965767,-2835,976702
14256,Matway,5okL9oHMW5wof7D0x2hQLQ,965641,14243,965641
14257,Ezekiel,4qUoZ6ErhTYFhAI0W1iI9q,965436,-1345,2495863
14258,Coolzone,5keihgCIuO1Hl7OXRrrgsB,965189,2429,1399534
14259,Bobby Vinton,6bOYtKnpLPQSfMpS2ilotK,965157,-152,1080675
14260,Howlin' Wolf,0Wxy5Qka8BN9crcFkiAxSR,965133,1680,965133
14261,The Staple Singers,7xGGqA85UIWX1GoTVM4itC,965112,1415,1125817
14262,Toby Romeo,2XnY6NZ6rENbLMYabjkRey,964897,2573,3497608
14263,Karencici,6v6qfXRvTRGGsmGfDvtMIK,964765,-2827,979125
14264,Gehro,36QCm84zC8A7dgpwZlYdUW,964693,15978,964693
14265,Articolo 31,1Ij5ZIGlPTkoZibay58zHe,964626,5694,3786207
14266,PRESIDENT,40nPYop0FOD9Syyu5y4dAU,964525,10871,1201439
14267,MAGNUS,4pOglqMAavrWFo20ORRx5w,964488,-227,1236788
14268,The Champs,3yt4IVDHz0luREG9Uf9xrp,964346,-1186,1219927
14269,Weathers,4OTFxPi5CtWyj1NThDe6z5,964297,-1257,1325795
14270,Vinay Vinayak,4wyaxNPD3YzvtZzkZIVjJp,964297,-1187,1175318
14271,Antony Z,5lXkaxOaoMr8fpQFgYdGTc,964071,9617,964071
14272,Abu,0oXeb3Z8lPe5ObsbBGicML,964060,-1117,983120
14273,Maddie Zahm,5dtPlx7yKOo7KdZGyrfFIq,964028,5613,2232045
14274,Bonjr,10dzW1PpkEFPkeQSqvgXvw,963980,3334,1007256
14275,London Music Works,0VeT7hHTJFJZcENGekjCsB,963746,-531,1435369
14276,Grupo Innovacion,6OG231gQRvKKV09fsyvja8,963616,10065,963616
14277,Pa Salieu,290nCNEce1y6rfoJiO2rK7,963614,-1515,2173860
14278,Showlivre,1Wmsh8shHV9kBkT3F9M40U,963511,-89,999839
14279,DJ Rocky,0CoS4cG7T8U6JbJXrarDMM,963503,-3695,1023788
14280,Ella Red,1hH4ajSTZKIBhwRymnZi5R,963308,-257,1332836
14281,Kaye Cal,0xNog7ZdcTq9sJFiIXJJTH,963162,-420,982543
14282,m-flo,4UhiMIdxKqQxmzdE9nYe6O,963066,305,963066
14283,Kobby,4l1Vi4ltsN6cXCVHABQNxR,963039,6659,963039
14284,Catupecu Machu,059ysTnWcrm4yFwTr0NDjc,962961,-4665,1167829
14285,Ankhal,6NmMI7UnfmIpLRYoz8H9jm,962942,-3257,1791852
14286,Raquel dos Teclados,6AZMMl0OWhhybvX6q8FXhq,962932,-5134,1392986
14287,N3WYRKLA,1GMy1NJjIXk6bejCuYdLT9,962908,-3245,2263756
14288,AnkhoÃ¯,43e2hWOoYxog3ebw4YUnL4,962847,4805,1574591
14289,Larissa Lambert,1tM4ox3QsSpl3R2VwLjJ47,962781,-8033,1461746
14290,Zia Quizon,45n4dyhe8nXULBDb6wHSXe,962747,7884,1162502
14291,UFO,2Omy3P5hFZym7FKum1JA1s,962737,3921,1629763
14292,Jada Facer,4k51JgB5G0e33QYVpbcPuf,962505,460,1072152
14293,LEEB,3OW9y2kM7N3BAEksWU2xZM,962393,908,1283345
14294,Babbal Rai,5LFXPuKD97Sp9qdkxYBfDn,962292,-2032,981690
14295,Sarius,3sW41aChSc5bBow0Folc1S,962278,1624,1119420
14296,Jai Wolf,24V5UY0nChKpnb1TBPJhCw,962273,-4145,1667449
14297,Claude,205nyHBi0lspcUT37YqWom,962190,2870,4114937
14298,Preditah,5qYCZ5FQuzZSjOnesvuYiD,962096,2840,1284493
14299,Ike & Tina Turner,1ZikppG9dPedbIgMfnfx8k,961993,1790,1185719
14300,ZAH1DE,3efIR8hdrilpdBfWxVrxRd,961850,-4837,2402134
14301,Afaz Natural,6wcHZUQ0rNcvv35os6xUQA,961849,1706,1039436
14302,Judge & Jury,2p1FiOhFr2sED9OxKVNRbB,961844,4253,1005165
14303,Ron van den Beuken,2A0sY7UDhv5v4hjvrhTlya,961661,-1655,1160907
14304,Escama Reels,0fmDWiAf7kyzpdGn1O3hx0,961459,8561,973759
14305,Robert Grace,6W8rk6H6C3Mcj0lALuLVg1,961425,-1262,1408317
14306,Broken Social Scene,7lOJ7WXyopaxri0dbOiZkd,961416,-7910,1047044
14307,Henry Morris,1SgGcKiYCO55coa8sdiamq,961314,-5339,1114608
14308,Kaia Lana,2w1kIJBDjYnpHHVLiTn3FJ,961115,-4993,1125706
14309,Graham Candy,71KlQX0q5wz5f9iytwPfou,961051,-6606,1847410
14310,Nathaniel Constantin,5Jc99vrEyk7RZVYglf9E3r,961046,809,1053191
14311,RAIZHELL,24sVPKlhUfQ8rMyUg7qLUq,960997,-5552,2707239
14312,Bassy,5noxlK9cffwzg80A9Nj50q,960925,-187,1118293
14313,Bamboo,0c7d9V8rjfT6tzojfBfRf5,960902,-602,1861496
14314,DJ BUDOTS,2AluWIi5Z5oX3m6PVQmU8W,960902,-1257,2102330
14315,CK Nara,1TFtilwVj1KoItcly7EVHH,960871,-9173,1138989
14316,Grupo Extra,4L5SLCIDWPPNGzrLraYCOS,960689,2456,1243358
14317,Billy Bragg,5yXAFDZNUNyO92l5WTImkO,960676,-6065,1078414
14318,turquoise waters,3N7b5YuDB0LngChyXbKZZK,960575,-4200,1818792
14319,Pikeno & Menor,3gJK5PRn2FUQIT7cbgVryV,960511,-1511,1085810
14320,The Radio Dept.,0utS63XytOEVN1EtzWhJpG,960453,-639,989988
14321,Kings of Convenience,41AbNVba2ccpmcc9QtOJE7,960334,-1067,1846361
14322,Paolo Conte,7bAIYB0KGbYXlGbIjyFAcI,960303,-1457,1713154
14323,Kano,50nN8IFD4xA67fI4jYbLV4,960213,161,2707263
14324,JesÃºs Manuel,1XLwJzZGjXyXjIz9s11R4Z,960203,6264,1090078
14325,Pam Tillis,1SX44N5qjWuFcCK8WTO0c6,960136,4604,1145686
14326,Mavins,5JWBXFlYkBy3n2oN1To790,960100,-1240,1565780
14327,Campedrinos,5EQuMf3chH4yv7UPEiVIxx,959940,-5692,1244003
14328,K,0hd66OEzb2gfUd7drvOK3d,959744,5363,1005667
14329,MC IgÃ£o,7mFKwJmv39xvJc8Gtr227g,959604,-1432,1637892
14330,Tino Martin,0iVHnv2bQN5iee8J6iCVO4,959516,560,1604841
14331,ASIA7,5ghOUzxpnQmnPQDwC1thIz,959512,-4947,1010436
14332,Mikado,41Csk4RHbXp1jnMN4NWwOE,959285,-4210,1188622
14333,Besmaya,1yk1KXKWdvXVUC1TLAnO97,959263,-5992,1110954
14334,Pratik Gangavane,6eBkw5IL6oFehkMupSVa0S,959249,-24163,1193904
14335,Don Pero,2KLafS2cc489GVGuYm5aE2,959208,2577,1776654
14336,2Scratch,02qHcQfJCm2XlAnaJ5a6Rh,959064,-2343,1247671
14337,Pera,1bzmtVU7jf2rRZJALkZA3j,959039,-2800,1463061
14338,SID,24b231EnCM3BkpiuWs5VBE,959017,1047,961321
14339,Adviteeya Vojjala,09J325BgRreHJKVVVAECLx,958982,-12910,2049073
14340,Junior Marques,5Q3lDwHhgRwL4pBWgXUSu3,958780,23111,1315544
14341,Los Elementos de Culiacan,21Plz7ujtVKM3kx6zX4eNq,958688,57,1100776
14342,Bajorson,3kLH6xiJVhBa6JOqS3x7RS,958469,2693,1162165
14343,Toshinobu Kubota,45JvI0rkPkFFL14Cj0eput,958388,-1388,1100299
14344,Dimitri K,1WXsfnqh2lT56nFMI5Pc0E,958291,661,1023367
14345,Karen O,6emHCSoB4tJxTVXakbrpPz,958110,4900,1135145
14346,Xantos,3HPOnbuwLP2qlwWQ7cgxYW,957920,14759,1536986
14347,Lucy Rose,2uvY5pgdD9t1CZ5zMNw1rl,957860,3966,2338090
14348,Emily Warren,1oKdM70mJD8VvDOTKeS8t1,957794,-457,1204031
14349,4Keus,2LUi4eKMEFKFM4awgurcSs,957740,3377,960709
14350,Sebastian Roldan,3u9VeHLenmAAE9zb94PR7T,957471,-6532,1313325
14351,High Beam,6JlpA7oDmgLFpyEuwpX9Sr,957456,-4242,1983307
14352,R. Shruti,76YYUUuk9GzlX3TmzY1E6y,957439,1771,1364440
14353,Daniel Allan,5JQ1XqKJ2Art01rF4tu1Ra,957354,-3032,1017633
14354,Embody,0e7jcv95x5MTycydtfg6wv,957324,-1978,1185913
14355,NELSON DÃAZ Y LA CONSTELACIÃN,0dDHeD2Xl3l0p8tSMcVRBO,957193,-2298,959491
14356,Serko,2mHURFmt3SwlrBWImZwYoq,957166,1058,1215827
14357,Delano,5TmW0cFVEYEbypgTdSNNDn,957136,1936,1193404
14358,Angelbert Rap,4zj3iTQE6ufHvTKxPwo8Ky,956991,2873,1934051
14359,Daniel Garcia,5i2Jd6V3K4WdpXAqvQtCrE,956987,8550,992002
14360,Amii Stewart,7GPNaPWw3STF8NYp39pd8G,956950,5285,1181101
14361,Poke,0hgX6slgQFj1QpjpKHbcK1,956922,2154,1179565
14362,madk1d,1Q5COYHgA7ch0y3HqCNgwt,956777,6833,956777
14363,SCOOP DOGG,5RLP1KKuSvzYTWDujE3bi2,956651,78,1372382
14364,Dulce,6ZYIXbXuZWooEUSJlRtew2,956574,-2786,1264729
14365,Yasin,6rYEqmajzlhGVaayOJ2bpJ,956474,1880,1406007
14366,Modern English,0fYPQBOx0vsRMmjUba9HgF,956314,1983,978833
14367,RIAN,0bqYZDuHYSjfnY8JJutg4f,956227,-8114,1676154
14368,Keko Musik,4Fw6S1XIDNuw6dutII4SsZ,956183,877,956183
14369,Cuarto de Milla,5yambtXlsDmaV304q7CRIe,956169,2131,977496
14370,"10,000 Maniacs",0MBIKH9DjtBkv8O3nS6szj,956085,5937,977590
14371,Ebiet G. Ade,50l3hdnSiYODINDYhyP0QA,955971,-1511,1314076
14372,Amilcar Boscan,4xrEN4FSoIGzynaT06oB6L,955956,-60,956016
14373,Yoko Ono,2s4tjL6W3qrblOe0raIzwJ,955908,-4074,39238226
14374,Sawyer Brown,50hFWG3MaUUX5phNrrVc97,955907,9059,1395092
14375,RedOne,6O9WquDfQTxGRZqZUXVEQx,955823,-5675,2088984
14376,Tedeschi Trucks Band,2gFsmDBM0hkoZPmrO5EdyO,955610,2538,955610
14377,Vilu Gontero,5bPIRYYgVG70w7LNFW8a9P,955391,-4657,1018011
14378,Cihan MÃ¼rtezaoÄlu,6qphxvmoZkBRhPV3Ohb6j2,955366,-1250,1219399
14379,Orville Peck,46auOkH1pk28rWrSoUNhLo,955360,556,1761647
14380,D. Savage,6FqXAd1hQl7vVdIQ3hhtgc,955241,-1991,1140472
14381,Carlo5,1A8G3z6a78odCcAjUDaU6a,955234,10945,1100343
14382,Kelvin Jones,2t1vHqFELDwweQWM6JYxHG,955218,2647,2322878
14383,EMF,39oSLGo3HkaeYXzUEGgAGQ,955190,8182,1075706
14384,Cautious Clay,6iWuBN32BqCJAeXW6o3nil,955178,-1640,2090863
14385,Keen' V,5iZMWWLoDJH1u6Ru2rOEsd,955121,3884,1186861
14386,Danny Towers,4e5oZygHeeRoTXc00gYWiu,955030,2292,1522594
14387,Julie and the Phantoms Cast,52OQXvCMAJ0zqE2ZQrBTqC,955013,327,955013
14388,Alfie Castley,4t5uGGNiFjujYEEyVVDEwc,954852,-295,1412838
14389,DJ ALIM,154oQ3XbHDJEofJ1a0SOSW,954777,-3828,1404453
14390,JoÃ£o Carreiro & Capataz,0ICe5vwuONWq0QwRojNYSa,954766,8574,1148129
14391,Arrows in Action,467o5z7PYxbXFAGA0mvhAQ,954713,-4793,1019684
14392,Mozey,1h8wkWuZQKyDiwbLogtoL0,954541,3248,1447754
14393,Alex Jean,5qSM9F3Ei58tG08tXrJjSi,954453,226,999151
14394,antransax,3E3VtUZsU5Ci439SjOdCd0,954180,-5516,1050475
14395,Christopher Stanley,21U7OdOREja3hRaxem7U4X,954096,-239,986552
14396,Samm Henshaw,1Q2mS59tFYLm2KGFoCgWN4,954064,-5915,1232371
14397,KatinguelÃª,3gdaj3L0OqxdaVoxnI7ZGu,954056,2389,1249741
14398,Sykes,2Ymj0sh7VauBNTdrVMfUYC,954021,-6177,1729850
14399,Brownman Revival,7ymgfUyJFViyg1qFo4M2nH,953886,-401,957179
14400,Gus Dapperton,6sHCvZe1PHrOAuYlwTLNH4,953712,-848,2134491
14401,Srivardhani Kuchi,6bmhUYiasV6rSORgLmHYZ4,953328,-6399,2557754
14402,Hugomasked,00VYBvDTEt0xgYpHHnuexG,953317,-1761,3110614
14403,smokedope2016,3hGJ4nHdF99Vs0gQdXz5Nw,953305,891,985545
14404,Amy Grant,72Nhcx7prNk2ZCxhx0Y5es,953287,2902,6900691
14405,Jimmy Gutierrez,7syZwIuF9tAkKQxNQLCosV,953089,-3740,1258528
14406,Kaash Beniwal,5zZzEHPtvEMHec361gyby2,953038,-13295,1373567
14407,Javed Jaffrey,4G52SGqVJlR6u5DuBgEzYR,953001,-2796,1196424
14408,Kwesta,3Px6IenueysHsgCQf9xFVr,952961,3494,1406491
14409,Hebe Tien,14bJhryXGk6H6qlGzwj3W5,952947,7358,1094979
14410,Dylan Marlowe,0ZZLr8EH3aNFzYpXtaTIax,952938,508,2056238
14411,That Handsome Devil,3MIk8tAIzBQ5iZWmlVLCCT,952921,-1173,994019
14412,Juliana,5Mc6124m8waYCvdYLyM8CY,952920,14074,1354431
14413,Michel el BuenÃ³n,0XpNiF9v1QPnRWKKGoffQf,952827,1277,953238
14414,Beatriz Adriana,20DKdVZd4yxzm472iHRXzQ,952820,617,1009567
14415,Sachin SSS,7GDhzZ1xjQJBcV6TQ1Mbhi,952620,-2933,1439135
14416,Cupidon,1qz3nYVQit24tcOsCOdCvb,952596,4973,1873832
14417,Al Jarreau,3YR92OLKlvkK5oKNekSqXe,952570,1912,1060177
14418,DPR LIVE,0siBQaURCli5wn2lqv8WZg,952422,1185,1868548
14419,Zimmer90,7cViIoKAQrjHURdxb9ACCX,952386,-5137,1819060
14420,Rish NK,2W3jtBg0QranB8r6RZSUe5,952072,-12571,1269849
14421,Carnage,7CCjtD0hCK005Bvg2WG1a7,952042,384,2099225
14422,Lonely in the Rain,42KUul1wLmOdQCEYf3MweS,951993,5055,1267944
14423,EJEAN,2h1C4NVjSJnWrUeo4Z4dFz,951982,-612,1143587
14424,Davut GÃ¼loÄlu,14NI6E1Msm1FSPtv7jFJW5,951976,-1832,1138976
14425,Kauta,706cem551IzKiczuAQIEDw,951856,-6660,1706213
14426,Mack H.D,0IUp0l21VlpoOz8525KfAJ,951841,1752,1082714
14427,The Ridleys,03KZ3tIgA3DSCU4o8PahVG,951763,1884,951763
14428,Ogie Alcasid,1vlz5PDUCNuZJeuJoufQkN,951749,-4176,3267646
14429,Gareth,0r0HGFrFjLgQZch834rCSq,951611,8194,951611
14430,Kaptur,4NJA8jbfxc4daVM2wi9ybd,951551,12739,951551
14431,Armando Hernandez,5f5z4wggh1hbr6Dg0BnoCe,951498,-1476,3964528
14432,LÅ«cadelic,65WfmKecS1GdKkxURvvY1s,951496,4468,951496
14433,PokÃ©mon,6goK4KMSdP4A8lw8jk4ADk,951316,5479,1109480
14434,Nkosazana Daughter,4AnNB3lPD0Sv7ziKVHqI66,951256,603,1450281
14435,Paul Woolford,4CA8PTrbq1l5IgyvBA2JSV,951251,2589,3317908
14436,Ruby Waters,5ybU1P0ufoGH5CMclUKebd,951184,-981,1070932
14437,Sajid Khan,1PEOXOtxn9FQN9sc2CBYGv,950970,-5431,1134998
14438,Lene Marlin,5TrH0BhpRgs2gkOb992bGC,950944,15003,950944
14439,Viagra Boys,2nAKP6etu8wXNnezKXgqgg,950856,1932,1506146
14440,Not3s,40NRiKuuhj1pgGYppptlBO,950836,159,1399702
14441,Ravindra Sathe,4I5QgST39jQbLzuWTgUKcX,950619,1294,2046180
14442,THEUZZIN,4xQrZxDunp16t3UzWHCwwo,950614,-8553,2757527
14443,Gloosito,1MXug5KOetEEQjjvCPWwIm,950289,-2174,1033703
14444,Phankeo,2rv0GwxSEWKhz54nLluNhK,950282,558,1082059
14445,Patti Austin,0JxChc2w5fwTGbXKfc4cRd,950175,1327,952937
14446,Zeppy Zep,2hnyMG1DuXarlHFJDITc3n,950034,-6563,1457639
14447,Empire Street,0WVrXgDJPBufBXTo8i1Ydq,949917,4291,1461265
14448,Mozzik,1pkDzgHvVqC17qYGKfLPpb,949766,-556,1235636
14449,SadÄ±k Nergis,0HqiqOuKC0hJW4f3kX2bij,949691,-3941,2163352
14450,Danny Romero,30HlKUFTsqlFQsPfyv2yuM,949658,5303,1190674
14451,MOTO BANDIT,5eMzbeca8z31KcAKRGaGpJ,949653,6784,1028706
14452,Acidus,7j3s7bQ9pNRILCVy8e36ZB,949569,-806,1033933
14453,Patty Loveless,6SFUC6ORDCIBqPssCBpeHT,949528,4194,1137576
14454,Ayna,1Jx9NS6PLxRIVCCv0NxGjA,949459,-4181,1358950
14455,DJ Danvata,1HpX8TDtOlXBtNab1KScWP,949407,-2623,1625429
14456,Scrufizzer,3JmGsgVoGUN1Ro1jLfi7k1,949207,7042,1411307
14457,Charlie Charles,1UCxzrM5WJh9ure5vCcsim,948853,-1203,1739197
14458,DHARIA,1psakk7GVUl85AnTEvwtk2,948808,1001,1430042
14459,Vikash Kumar,4xDVod0XuiDD1aSfK3YqUW,948735,3588,948735
14460,Fernando Mendes,6SYKh5gFxjnz8RjiQkdO1O,948656,7764,1094154
14461,Alex Lustig,5oLxJrktO7kOEJANS6nkZB,948627,-2422,1161587
14462,Dorothy,6IOvhXyk5edbA2DVaeP9Up,948519,-1008,1193218
14463,Abi Flynn,734bmNflMslwf81kYoy7bs,948448,-450,1694939
14464,Siaka,7iXdTXVgCMV5v1c8DFAUoz,948416,-4773,2365581
14465,Cerrone,5SE2sfwTpxL2vXRdG6H5PM,948351,844,1425413
14466,Umafikizolo,3aznFYhXZNLiZYfF2nIt6K,948224,-4903,1740686
14467,Darius & Finlay,1w67D3PakcxjYGt6xPnnke,948077,2104,2714642
14468,Medy,3lbFUmlaNMa9ZVSabLlkhn,948077,-186,2693578
14469,Sansar Salvo,6hxb4rGrYXtrAZbUK7uzt9,948046,-2142,1094931
14470,Dj Thailander,56dcMuRhxabi1fBWpppzb6,948009,-1536,1274890
14471,Fiji,0DAaoRtoM8z0DHIhIzP4mJ,947980,1029,1143038
14472,Swae Boy,0bchw6MIrkOUAU5E0sP0Gd,947910,3333,1184982
14473,Paula Prieto,03ZdCrkA0RaY3tslOLbSTl,947731,3177,1357048
14474,Mzlznzz,0iW40cwS4dJsPjfMu0t5zD,947722,-2036,1135687
14475,Tritonal,521qvhdobR0GzhvU6TFw76,947660,514,1695579
14476,Jayie,4yiUOYE4qfKINbGjeePqiG,947552,-2934,1048041
14477,ODBLU,6AmNTXPYTR90WlrDRFLa02,947475,5106,947475
14478,La Decima Banda,1C2CCqiE3rxq2H4ErMzz9U,947379,3747,1834301
14479,DJ ESCOBAR,65tpb4BwAnD3HOUs8MC6TB,947173,-5655,8058933
14480,Sem Jacobs,4IDxbXfz5yMK7OGD4sdRjt,947081,9870,1790676
14481,Devault,1VBAKMui4zm5MnBWNn3NbL,946781,20671,1172157
14482,Ninel Conde,1MI8FuxN4qF0Hr1qmZZLYK,946652,4676,1190858
14483,TZUYU,1arCVYXeStgCY2UazBNBLK,946643,1679,1915325
14484,Dj Alle da coro,6fGH2Qk8eKAcvEU1nHOi8x,946575,641,1586806
14485,Mensa,70SvhGqakpocD7GxVYnnBC,946448,8249,946448
14486,Remers,5bVgn8ImAnQDIB1NjxfSvb,946357,971,1145135
14487,Barbara Tucker,6txh5tFMJyxSwT0iE7wX2w,946303,2178,946303
14488,LNY TNZ,1x0ScxgiyFRQDKT4VwcLHa,946272,-712,1520972
14489,Niko Moon,6Rw7DRa1dzChBvxGPCpOxU,946060,3822,2460718
14490,Alkaline,2LIAgeQ5NZurwixfoG3CWZ,946052,660,946052
14491,Eliseo Robles,7mK1F4c2VQnHzuoH4wUX2y,946008,-2790,1277792
